Topic,X,Y
robot_1,0.99,0.51
robot_0,3.29,0.11
robot_1,0.99,0.51
robot_1,0.99,0.51
robot_1,1.18,0.99
robot_1,0.99,0.51
robot_1,0.99,0.51
robot_1,1.18,0.99
robot_1,0.99,0.51
robot_1,1.18,0.99
robot_1,3.17,-0.1
robot_0,3.29,0.11
robot_0,3.29,0.11
robot_0,3.52,-0.52
robot_0,3.29,0.11
robot_0,3.29,0.11
robot_0,3.52,-0.52
robot_0,3.29,0.11
robot_0,3.52,-0.52
robot_0,3.45,-0.09
robot_0,3.29,0.11
robot_0,3.29,0.11
robot_0,3.52,-0.52
robot_0,3.29,0.11
robot_0,3.52,-0.52
robot_0,3.45,-0.09
robot_0,3.29,0.11
robot_0,3.52,-0.52
robot_0,3.45,-0.09
robot_0,1.0,1.6
robot_1,0.99,0.51
robot_1,0.99,0.51
robot_1,1.18,0.99
robot_1,0.99,0.51
robot_1,1.18,0.99
robot_1,3.17,-0.1
robot_1,0.99,0.51
robot_1,1.18,0.99
robot_1,3.17,-0.1
robot_1,4.52,-1.45
robot_1,0.99,0.51
robot_1,0.99,0.51
robot_1,1.18,0.99
robot_1,0.99,0.51
robot_1,1.18,0.99
robot_1,3.17,-0.1
robot_1,0.99,0.51
robot_1,1.18,0.99
robot_1,3.17,-0.1
robot_1,4.52,-1.45
robot_1,0.99,0.51
robot_1,1.18,0.99
robot_1,3.17,-0.1
robot_1,4.52,-1.45
robot_1,4.06,-0.57
robot_1,0.99,0.51
robot_1,0.99,0.51
robot_1,1.18,0.99
robot_1,0.99,0.51
robot_1,1.18,0.99
robot_1,3.17,-0.1
robot_1,0.99,0.51
robot_1,1.18,0.99
robot_1,3.17,-0.1
robot_1,4.52,-1.45
robot_1,0.99,0.51
robot_1,1.18,0.99
robot_1,3.17,-0.1
robot_1,4.52,-1.45
robot_1,4.06,-0.57
robot_1,0.99,0.51
robot_1,1.18,0.99
robot_1,3.17,-0.1
robot_1,4.52,-1.45
robot_1,4.06,-0.57
robot_1,5.1,0.5
robot_0,3.29,0.11
robot_0,3.52,-0.52
robot_0,3.45,-0.09
robot_0,1.0,1.6
robot_0,3.52,-0.52
robot_0,4.13,2.15
robot_1,0.99,0.51
robot_1,0.99,0.51
robot_1,1.18,0.99
robot_1,0.99,0.51
robot_1,1.18,0.99
robot_1,3.17,-0.1
robot_1,0.99,0.51
robot_1,1.18,0.99
robot_1,3.17,-0.1
robot_1,4.52,-1.45
robot_1,0.99,0.51
robot_1,1.18,0.99
robot_1,3.17,-0.1
robot_1,4.52,-1.45
robot_1,4.06,-0.57
robot_1,0.99,0.51
robot_1,1.18,0.99
robot_1,3.17,-0.1
robot_1,4.52,-1.45
robot_1,4.06,-0.57
robot_1,5.1,0.5
robot_1,0.99,0.51
robot_1,1.18,0.99
robot_1,3.17,-0.1
robot_1,4.52,-1.45
robot_1,4.06,-0.57
robot_1,5.1,0.5
robot_1,5.91,-0.7
robot_0,3.29,0.11
robot_0,3.52,-0.52
robot_0,3.45,-0.09
robot_0,1.0,1.6
robot_0,3.52,-0.52
robot_0,4.13,2.15
robot_0,3.29,0.11
robot_0,3.52,-0.52
robot_0,3.45,-0.09
robot_0,1.0,1.6
robot_0,3.52,-0.52
robot_0,4.13,2.15
robot_0,-0.77,0.75
robot_1,0.99,0.51
robot_1,0.99,0.51
robot_1,1.18,0.99
robot_1,0.99,0.51
robot_1,1.18,0.99
robot_1,3.17,-0.1
robot_1,0.99,0.51
robot_1,1.18,0.99
robot_1,3.17,-0.1
robot_1,4.52,-1.45
robot_1,0.99,0.51
robot_1,1.18,0.99
robot_1,3.17,-0.1
robot_1,4.52,-1.45
robot_1,4.06,-0.57
robot_1,0.99,0.51
robot_1,1.18,0.99
robot_1,3.17,-0.1
robot_1,4.52,-1.45
robot_1,4.06,-0.57
robot_1,5.1,0.5
robot_1,0.99,0.51
robot_1,1.18,0.99
robot_1,3.17,-0.1
robot_1,4.52,-1.45
robot_1,4.06,-0.57
robot_1,5.1,0.5
robot_1,5.91,-0.7
robot_1,0.99,0.51
robot_1,1.18,0.99
robot_1,3.17,-0.1
robot_1,4.52,-1.45
robot_1,4.06,-0.57
