Topic,X,Y
robot_1,1.34,0.56
robot_0,3.3,0.1
robot_1,1.34,0.56
robot_1,1.34,0.56
robot_1,3.5,1.9
robot_1,1.34,0.56
robot_1,1.34,0.56
robot_1,3.5,1.9
robot_1,1.34,0.56
robot_1,3.5,1.9
robot_1,2.26,1.31
robot_0,3.3,0.1
robot_0,3.3,0.1
robot_0,3.9,-0.15
robot_0,3.3,0.1
robot_0,3.3,0.1
robot_0,3.9,-0.15
robot_0,3.3,0.1
robot_0,3.9,-0.15
robot_0,2.69,-0.38
robot_1,1.34,0.56
robot_1,1.34,0.56
robot_1,3.5,1.9
robot_1,1.34,0.56
robot_1,3.5,1.9
robot_1,2.26,1.31
robot_1,1.34,0.56
robot_1,3.5,1.9
robot_1,2.26,1.31
robot_1,3.1,0.83
robot_0,3.3,0.1
robot_0,3.3,0.1
robot_0,3.9,-0.15
robot_0,3.3,0.1
robot_0,3.9,-0.15
robot_0,2.69,-0.38
robot_0,3.3,0.1
robot_0,3.9,-0.15
robot_0,2.69,-0.38
robot_0,1.75,-1.59
robot_1,1.34,0.56
robot_1,1.34,0.56
robot_1,3.5,1.9
robot_1,1.34,0.56
robot_1,3.5,1.9
robot_1,2.26,1.31
robot_1,1.34,0.56
robot_1,3.5,1.9
robot_1,2.26,1.31
robot_1,3.1,0.83
robot_1,1.34,0.56
robot_1,3.5,1.9
robot_1,2.26,1.31
robot_1,3.1,0.83
robot_1,3.21,2.33
robot_0,3.3,0.1
robot_0,3.3,0.1
robot_0,3.9,-0.15
robot_0,3.3,0.1
robot_0,3.9,-0.15
robot_0,2.69,-0.38
robot_0,3.3,0.1
robot_0,3.9,-0.15
robot_0,2.69,-0.38
robot_0,1.75,-1.59
robot_0,3.3,0.1
robot_0,3.9,-0.15
robot_0,2.69,-0.38
robot_0,1.75,-1.59
robot_0,3.22,-0.35
robot_0,3.3,0.1
robot_0,3.3,0.1
robot_0,3.9,-0.15
robot_0,3.3,0.1
robot_0,3.9,-0.15
robot_0,2.69,-0.38
robot_0,3.3,0.1
robot_0,3.9,-0.15
robot_0,2.69,-0.38
robot_0,1.75,-1.59
robot_0,3.3,0.1
robot_0,3.9,-0.15
robot_0,2.69,-0.38
robot_0,1.75,-1.59
robot_0,3.22,-0.35
robot_0,3.3,0.1
robot_0,3.9,-0.15
robot_0,2.69,-0.38
robot_0,1.75,-1.59
robot_0,3.22,-0.35
robot_0,4.85,-2.41
robot_1,1.34,0.56
robot_1,3.5,1.9
robot_1,2.26,1.31
robot_1,3.1,0.83
