Topic,X,Y
robot_0,1.15,0.22
robot_1,0.42,-0.04
robot_0,1.15,0.22
robot_0,1.15,0.22
robot_0,0.79,0.7
robot_0,1.15,0.22
robot_0,1.15,0.22
robot_0,0.79,0.7
robot_0,1.15,0.22
robot_0,0.79,0.7
robot_0,1.28,1.6
robot_1,0.42,-0.04
robot_1,0.42,-0.04
robot_1,4.22,-0.45
robot_0,1.15,0.22
robot_0,1.15,0.22
robot_0,0.79,0.7
robot_0,1.15,0.22
robot_0,0.79,0.7
robot_0,1.28,1.6
robot_0,1.15,0.22
robot_0,0.79,0.7
robot_0,1.28,1.6
robot_0,4.04,-0.65
robot_1,0.42,-0.04
robot_1,0.42,-0.04
robot_1,4.22,-0.45
robot_1,0.42,-0.04
robot_1,4.22,-0.45
robot_1,5.09,-0.3
robot_0,1.15,0.22
robot_0,1.15,0.22
robot_0,0.79,0.7
robot_0,1.15,0.22
robot_0,0.79,0.7
robot_0,1.28,1.6
robot_0,1.15,0.22
robot_0,0.79,0.7
robot_0,1.28,1.6
robot_0,4.04,-0.65
robot_0,1.15,0.22
robot_0,0.79,0.7
robot_0,1.28,1.6
robot_0,4.04,-0.65
robot_0,3.44,-0.6
robot_1,0.42,-0.04
robot_1,0.42,-0.04
robot_1,4.22,-0.45
robot_1,0.42,-0.04
robot_1,4.22,-0.45
robot_1,5.09,-0.3
robot_1,0.42,-0.04
robot_1,4.22,-0.45
robot_1,5.09,-0.3
robot_1,5.15,0.95
robot_0,1.15,0.22
robot_0,1.15,0.22
robot_0,0.79,0.7
robot_0,1.15,0.22
robot_0,0.79,0.7
robot_0,1.28,1.6
robot_0,1.15,0.22
robot_0,0.79,0.7
robot_0,1.28,1.6
robot_0,4.04,-0.65
robot_0,1.15,0.22
robot_0,0.79,0.7
robot_0,1.28,1.6
robot_0,4.04,-0.65
robot_0,3.44,-0.6
robot_0,1.15,0.22
robot_0,0.79,0.7
robot_0,1.28,1.6
robot_0,4.04,-0.65
robot_0,3.44,-0.6
robot_0,4.5,-2.3
robot_1,0.42,-0.04
robot_1,0.42,-0.04
robot_1,4.22,-0.45
robot_1,0.42,-0.04
robot_1,4.22,-0.45
robot_1,5.09,-0.3
robot_1,0.42,-0.04
robot_1,4.22,-0.45
robot_1,5.09,-0.3
robot_1,5.15,0.95
robot_1,0.42,-0.04
robot_1,4.22,-0.45
robot_1,5.09,-0.3
robot_1,5.15,0.95
robot_1,5.55,0.6
robot_0,1.15,0.22
robot_0,1.15,0.22
robot_0,0.79,0.7
robot_0,1.15,0.22
robot_0,0.79,0.7
robot_0,1.28,1.6
robot_0,1.15,0.22
robot_0,0.79,0.7
robot_0,1.28,1.6
robot_0,4.04,-0.65
robot_0,1.15,0.22
robot_0,0.79,0.7
robot_0,1.28,1.6
robot_0,4.04,-0.65
robot_0,3.44,-0.6
robot_0,1.15,0.22
robot_0,0.79,0.7
robot_0,1.28,1.6
robot_0,4.04,-0.65
robot_0,3.44,-0.6
