Topic,X,Y
robot_0,0.19,-0.04
robot_1,1.33,0.55
robot_0,0.19,-0.04
robot_0,0.19,-0.04
robot_0,0.59,-0.05
robot_1,1.33,0.55
robot_1,1.33,0.55
robot_1,1.25,0.48
robot_1,1.33,0.55
robot_1,1.33,0.55
robot_1,1.25,0.48
robot_1,1.33,0.55
robot_1,1.25,0.48
robot_1,0.59,-0.05
robot_0,0.19,-0.04
robot_0,0.19,-0.04
robot_0,0.59,-0.05
robot_0,0.19,-0.04
robot_0,0.59,-0.05
robot_0,0.41,-0.04
robot_0,0.19,-0.04
robot_0,0.19,-0.04
robot_0,0.59,-0.05
robot_0,0.19,-0.04
robot_0,0.59,-0.05
robot_0,0.41,-0.04
robot_0,0.19,-0.04
robot_0,0.59,-0.05
robot_0,0.41,-0.04
robot_0,3.58,-0.39
robot_1,1.33,0.55
robot_1,1.33,0.55
robot_1,1.25,0.48
robot_1,1.33,0.55
robot_1,1.25,0.48
robot_1,0.59,-0.05
robot_1,1.33,0.55
robot_1,1.25,0.48
robot_1,0.59,-0.05
robot_1,0.98,0.4
robot_1,1.33,0.55
robot_1,1.33,0.55
robot_1,1.25,0.48
robot_1,1.33,0.55
robot_1,1.25,0.48
robot_1,0.59,-0.05
robot_1,1.33,0.55
robot_1,1.25,0.48
robot_1,0.59,-0.05
robot_1,0.98,0.4
robot_1,1.33,0.55
robot_1,1.25,0.48
robot_1,0.59,-0.05
robot_1,0.98,0.4
robot_1,1.3,0.45
robot_0,0.19,-0.04
robot_0,0.19,-0.04
robot_0,0.59,-0.05
robot_0,0.19,-0.04
robot_0,0.59,-0.05
robot_0,0.41,-0.04
robot_0,0.19,-0.04
robot_0,0.59,-0.05
robot_0,0.41,-0.04
robot_0,3.58,-0.39
robot_0,0.19,-0.04
robot_0,0.59,-0.05
robot_0,0.41,-0.04
robot_0,3.58,-0.39
robot_0,2.7,-0.31
robot_1,1.33,0.55
robot_1,1.33,0.55
robot_1,1.25,0.48
robot_1,1.33,0.55
robot_1,1.25,0.48
robot_1,0.59,-0.05
robot_1,1.33,0.55
robot_1,1.25,0.48
robot_1,0.59,-0.05
robot_1,0.98,0.4
robot_1,1.33,0.55
robot_1,1.25,0.48
robot_1,0.59,-0.05
robot_1,0.98,0.4
robot_1,1.3,0.45
robot_1,1.33,0.55
robot_1,1.25,0.48
robot_1,0.59,-0.05
robot_1,0.98,0.4
robot_1,1.3,0.45
robot_1,0.4,0.78
robot_1,1.33,0.55
robot_1,1.33,0.55
robot_1,1.25,0.48
robot_1,1.33,0.55
robot_1,1.25,0.48
robot_1,0.59,-0.05
robot_1,1.33,0.55
robot_1,1.25,0.48
robot_1,0.59,-0.05
robot_1,0.98,0.4
robot_1,1.33,0.55
robot_1,1.25,0.48
robot_1,0.59,-0.05
robot_1,0.98,0.4
robot_1,1.3,0.45
robot_1,1.33,0.55
robot_1,1.25,0.48
robot_1,0.59,-0.05
robot_1,0.98,0.4
robot_1,1.3,0.45
robot_1,0.4,0.78
robot_1,1.33,0.55
robot_1,1.25,0.48
robot_1,0.59,-0.05
