Topic,X,Y
robot_0,1.29,0.39
robot_1,3.9,0.7
robot_0,1.29,0.39
robot_0,1.29,0.39
robot_0,3.75,-0.35
robot_1,3.9,0.7
robot_1,3.9,0.7
robot_1,2.98,1.01
robot_0,1.29,0.39
robot_0,1.29,0.39
robot_0,3.75,-0.35
robot_0,1.29,0.39
robot_0,3.75,-0.35
robot_0,4.2,0.4
robot_0,1.29,0.39
robot_0,1.29,0.39
robot_0,3.75,-0.35
robot_0,1.29,0.39
robot_0,3.75,-0.35
robot_0,4.2,0.4
robot_0,1.29,0.39
robot_0,3.75,-0.35
robot_0,4.2,0.4
robot_0,2.98,1.01
robot_1,3.9,0.7
robot_1,3.9,0.7
robot_1,2.98,1.01
robot_1,3.9,0.7
robot_1,2.98,1.01
robot_1,0.13,0.41
robot_0,1.29,0.39
robot_0,1.29,0.39
robot_0,3.75,-0.35
robot_0,1.29,0.39
robot_0,3.75,-0.35
robot_0,4.2,0.4
robot_0,1.29,0.39
robot_0,3.75,-0.35
robot_0,4.2,0.4
robot_0,2.98,1.01
robot_0,1.29,0.39
robot_0,3.75,-0.35
robot_0,4.2,0.4
robot_0,2.98,1.01
robot_0,3.53,1.3
robot_0,1.29,0.39
robot_0,1.29,0.39
robot_0,3.75,-0.35
robot_0,1.29,0.39
robot_0,3.75,-0.35
robot_0,4.2,0.4
robot_0,1.29,0.39
robot_0,3.75,-0.35
robot_0,4.2,0.4
robot_0,2.98,1.01
robot_0,1.29,0.39
robot_0,3.75,-0.35
robot_0,4.2,0.4
robot_0,2.98,1.01
robot_0,3.53,1.3
robot_0,1.29,0.39
robot_0,3.75,-0.35
robot_0,4.2,0.4
robot_0,2.98,1.01
robot_0,3.53,1.3
robot_0,1.91,-1.61
robot_1,3.9,0.7
robot_1,3.9,0.7
robot_1,2.98,1.01
robot_1,3.9,0.7
robot_1,2.98,1.01
robot_1,0.13,0.41
robot_1,3.9,0.7
robot_1,2.98,1.01
robot_1,0.13,0.41
robot_1,0.7,1.53
robot_1,3.9,0.7
robot_1,3.9,0.7
robot_1,2.98,1.01
robot_1,3.9,0.7
robot_1,2.98,1.01
robot_1,0.13,0.41
robot_1,3.9,0.7
robot_1,2.98,1.01
robot_1,0.13,0.41
robot_1,0.7,1.53
robot_1,3.9,0.7
robot_1,2.98,1.01
robot_1,0.13,0.41
robot_1,0.7,1.53
robot_1,-0.1,-0.24
robot_1,3.9,0.7
robot_1,3.9,0.7
robot_1,2.98,1.01
robot_1,3.9,0.7
robot_1,2.98,1.01
robot_1,0.13,0.41
robot_1,3.9,0.7
robot_1,2.98,1.01
robot_1,0.13,0.41
robot_1,0.7,1.53
robot_1,3.9,0.7
robot_1,2.98,1.01
robot_1,0.13,0.41
robot_1,0.7,1.53
robot_1,-0.1,-0.24
robot_1,3.9,0.7
robot_1,2.98,1.01
robot_1,0.13,0.41
robot_1,0.7,1.53
robot_1,-0.1,-0.24
robot_1,-1.01,-0.1
robot_0,1.29,0.39
robot_0,1.29,0.39
robot_0,3.75,-0.35
robot_0,1.29,0.39
robot_0,3.75,-0.35
robot_0,4.2,0.4
robot_0,1.29,0.39
robot_0,3.75,-0.35
robot_0,4.2,0.4
robot_0,2.98,1.01
robot_0,1.29,0.39
robot_0,3.75,-0.35
robot_0,4.2,0.4
robot_0,2.98,1.01
robot_0,3.53,1.3
robot_0,1.29,0.39
robot_0,3.75,-0.35
robot_0,4.2,0.4
robot_0,2.98,1.01
robot_0,3.53,1.3
robot_0,1.91,-1.61
robot_0,1.29,0.39
robot_0,3.75,-0.35
