Topic,X,Y
robot_0,1.4,0.64
robot_1,0.34,-0.04
robot_0,1.4,0.64
robot_0,1.4,0.64
robot_0,1.24,0.62
robot_0,1.4,0.64
robot_0,1.4,0.64
robot_0,1.24,0.62
robot_0,1.4,0.64
robot_0,1.24,0.62
robot_0,1.21,0.27
robot_1,0.34,-0.04
robot_1,0.34,-0.04
robot_1,1.32,0.6
robot_0,1.4,0.64
robot_0,1.4,0.64
robot_0,1.24,0.62
robot_0,1.4,0.64
robot_0,1.24,0.62
robot_0,1.21,0.27
robot_0,1.4,0.64
robot_0,1.24,0.62
robot_0,1.21,0.27
robot_0,1.44,1.72
robot_1,0.34,-0.04
robot_1,0.34,-0.04
robot_1,1.32,0.6
robot_1,0.34,-0.04
robot_1,1.32,0.6
robot_1,0.97,0.22
robot_1,0.34,-0.04
robot_1,0.34,-0.04
robot_1,1.32,0.6
robot_1,0.34,-0.04
robot_1,1.32,0.6
robot_1,0.97,0.22
robot_1,0.34,-0.04
robot_1,1.32,0.6
robot_1,0.97,0.22
robot_1,0.93,-1.4
robot_0,1.4,0.64
robot_0,1.24,0.62
robot_0,1.21,0.27
robot_0,1.44,1.72
robot_0,1.21,0.27
robot_0,2.0,0.56
robot_0,1.4,0.64
robot_0,1.24,0.62
robot_0,1.21,0.27
robot_0,1.44,1.72
robot_0,1.21,0.27
robot_0,2.0,0.56
robot_0,2.0,0.56
robot_0,1.66,0.54
robot_0,1.4,0.64
robot_0,1.24,0.62
robot_0,1.21,0.27
robot_0,1.44,1.72
robot_0,1.21,0.27
robot_0,2.0,0.56
robot_0,2.0,0.56
robot_0,1.66,0.54
robot_0,2.0,0.56
robot_0,2.41,1.12
robot_1,0.34,-0.04
robot_1,0.34,-0.04
robot_1,1.32,0.6
robot_1,0.34,-0.04
robot_1,1.32,0.6
robot_1,0.97,0.22
robot_1,0.34,-0.04
robot_1,1.32,0.6
robot_1,0.97,0.22
robot_1,0.93,-1.4
robot_1,0.34,-0.04
robot_1,1.32,0.6
robot_1,0.97,0.22
robot_1,0.93,-1.4
robot_1,1.36,0.4
robot_1,0.34,-0.04
robot_1,0.34,-0.04
robot_1,1.32,0.6
robot_1,0.34,-0.04
robot_1,1.32,0.6
robot_1,0.97,0.22
robot_1,0.34,-0.04
robot_1,1.32,0.6
robot_1,0.97,0.22
robot_1,0.93,-1.4
robot_1,0.34,-0.04
robot_1,1.32,0.6
robot_1,0.97,0.22
robot_1,0.93,-1.4
robot_1,1.36,0.4
robot_1,0.34,-0.04
robot_1,1.32,0.6
robot_1,0.97,0.22
robot_1,0.93,-1.4
robot_1,1.36,0.4
robot_1,1.0,-1.8
robot_0,1.4,0.64
robot_0,1.24,0.62
robot_0,1.21,0.27
robot_0,1.44,1.72
robot_0,1.21,0.27
robot_0,2.0,0.56
robot_0,2.0,0.56
robot_0,1.66,0.54
robot_0,2.0,0.56
robot_0,2.41,1.12
robot_0,2.0,0.56
robot_0,1.74,0.22
robot_1,0.34,-0.04
robot_1,0.34,-0.04
robot_1,1.32,0.6
robot_1,0.34,-0.04
robot_1,1.32,0.6
robot_1,0.97,0.22
robot_1,0.34,-0.04
robot_1,1.32,0.6
robot_1,0.97,0.22
robot_1,0.93,-1.4
robot_1,0.34,-0.04
robot_1,1.32,0.6
robot_1,0.97,0.22
robot_1,0.93,-1.4
robot_1,1.36,0.4
robot_1,0.34,-0.04
robot_1,1.32,0.6
robot_1,0.97,0.22
robot_1,0.93,-1.4
robot_1,1.36,0.4
