Topic,X,Y
robot_0,0.26,0.03
robot_1,1.4,0.51
robot_1,1.4,0.51
robot_1,1.4,0.51
robot_1,3.7,0.35
robot_0,0.26,0.03
robot_0,0.26,0.03
robot_0,2.4,-0.31
robot_0,0.26,0.03
robot_0,0.26,0.03
robot_0,2.4,-0.31
robot_0,0.26,0.03
robot_0,2.4,-0.31
robot_0,1.45,0.01
robot_1,1.4,0.51
robot_1,1.4,0.51
robot_1,3.7,0.35
robot_1,1.4,0.51
robot_1,3.7,0.35
robot_1,3.22,0.44
robot_0,0.26,0.03
robot_0,0.26,0.03
robot_0,2.4,-0.31
robot_0,0.26,0.03
robot_0,2.4,-0.31
robot_0,1.45,0.01
robot_0,0.26,0.03
robot_0,2.4,-0.31
robot_0,1.45,0.01
robot_0,0.31,-0.2
robot_1,1.4,0.51
robot_1,1.4,0.51
robot_1,3.7,0.35
robot_1,1.4,0.51
robot_1,3.7,0.35
robot_1,3.22,0.44
robot_1,1.4,0.51
robot_1,3.7,0.35
robot_1,3.22,0.44
robot_1,4.01,0.51
robot_0,0.26,0.03
robot_0,2.4,-0.31
robot_0,1.45,0.01
robot_0,0.31,-0.2
robot_0,1.45,0.01
robot_0,0.49,-0.41
robot_1,1.4,0.51
robot_1,1.4,0.51
robot_1,3.7,0.35
robot_1,1.4,0.51
robot_1,3.7,0.35
robot_1,3.22,0.44
robot_1,1.4,0.51
robot_1,3.7,0.35
robot_1,3.22,0.44
robot_1,4.01,0.51
robot_1,1.4,0.51
robot_1,3.7,0.35
robot_1,3.22,0.44
robot_1,4.01,0.51
robot_1,3.55,0.87
robot_0,0.26,0.03
robot_0,2.4,-0.31
robot_0,1.45,0.01
robot_0,0.31,-0.2
robot_0,1.45,0.01
robot_0,0.49,-0.41
robot_0,0.26,0.03
robot_0,2.4,-0.31
robot_0,1.45,0.01
robot_0,0.31,-0.2
robot_0,1.45,0.01
robot_0,0.49,-0.41
robot_0,1.28,0.61
robot_1,1.4,0.51
robot_1,3.7,0.35
robot_1,3.22,0.44
robot_1,4.01,0.51
robot_1,3.55,0.87
robot_1,3.55,0.87
robot_1,3.26,0.8
robot_1,1.4,0.51
robot_1,3.7,0.35
robot_1,3.22,0.44
robot_1,4.01,0.51
robot_1,3.55,0.87
robot_1,3.55,0.87
robot_1,3.26,0.8
robot_1,1.4,0.51
robot_1,3.7,0.35
robot_1,3.22,0.44
robot_1,4.01,0.51
robot_1,3.55,0.87
robot_1,3.55,0.87
robot_1,3.26,0.8
robot_1,3.9,0.5
robot_0,0.26,0.03
robot_0,2.4,-0.31
robot_0,1.45,0.01
robot_0,0.31,-0.2
robot_0,1.45,0.01
robot_0,0.49,-0.41
robot_0,0.26,0.03
robot_0,2.4,-0.31
robot_0,1.45,0.01
robot_0,0.31,-0.2
robot_0,1.45,0.01
robot_0,0.49,-0.41
robot_0,1.28,0.61
robot_0,0.26,0.03
robot_0,2.4,-0.31
robot_0,1.45,0.01
robot_0,0.31,-0.2
robot_0,1.45,0.01
robot_0,0.49,-0.41
robot_0,1.28,0.61
robot_0,0.37,-0.18
robot_1,1.4,0.51
robot_1,3.7,0.35
robot_1,3.22,0.44
robot_1,4.01,0.51
robot_1,3.55,0.87
robot_1,3.55,0.87
robot_1,3.26,0.8
robot_1,1.4,0.51
robot_1,3.7,0.35
robot_1,3.22,0.44
robot_1,4.01,0.51
robot_1,3.55,0.87
robot_1,3.55,0.87
robot_1,3.26,0.8
robot_1,3.9,0.5
robot_1,1.4,0.51
robot_1,3.7,0.35
robot_1,3.22,0.44
robot_1,4.01,0.51
robot_1,3.55,0.87
robot_1,3.55,0.87
robot_1,3.26,0.8
robot_1,3.9,0.5
robot_1,3.0,0.78
robot_0,0.26,0.03
robot_0,2.4,-0.31
robot_0,1.45,0.01
robot_0,0.31,-0.2
robot_0,1.45,0.01
robot_0,0.49,-0.41
robot_0,0.26,0.03
robot_0,2.4,-0.31
robot_0,1.45,0.01
robot_0,0.31,-0.2
robot_0,1.45,0.01
robot_0,0.49,-0.41
robot_0,1.28,0.61
robot_0,0.26,0.03
robot_0,2.4,-0.31
robot_0,1.45,0.01
robot_0,0.31,-0.2
robot_0,1.45,0.01
robot_0,0.49,-0.41
robot_0,1.28,0.61
robot_0,0.37,-0.18
robot_0,0.26,0.03
robot_0,2.4,-0.31
robot_0,1.45,0.01
robot_0,0.31,-0.2
robot_0,1.45,0.01
robot_0,0.49,-0.41
robot_0,1.28,0.61
robot_0,0.37,-0.18
robot_0,0.35,0.03
robot_0,0.26,0.03
robot_0,2.4,-0.31
robot_0,1.45,0.01
robot_0,0.31,-0.2
robot_0,1.45,0.01
robot_0,0.49,-0.41
robot_0,0.26,0.03
robot_0,2.4,-0.31
robot_0,1.45,0.01
robot_0,0.31,-0.2
robot_0,1.45,0.01
robot_0,0.49,-0.41
robot_0,1.28,0.61
robot_0,0.26,0.03
robot_0,2.4,-0.31
robot_0,1.45,0.01
robot_0,0.31,-0.2
robot_0,1.45,0.01
robot_0,0.49,-0.41
robot_0,1.28,0.61
robot_0,0.37,-0.18
robot_0,0.26,0.03
robot_0,2.4,-0.31
robot_0,1.45,0.01
robot_0,0.31,-0.2
robot_0,1.45,0.01
robot_0,0.49,-0.41
robot_0,1.28,0.61
robot_0,0.37,-0.18
robot_0,0.35,0.03
robot_0,0.26,0.03
robot_0,2.4,-0.31
robot_0,1.45,0.01
robot_0,0.31,-0.2
robot_0,1.45,0.01
robot_0,0.49,-0.41
robot_0,1.28,0.61
robot_0,0.37,-0.18
robot_0,0.35,0.03
robot_0,-0.16,-0.12
robot_0,0.26,0.03
robot_0,2.4,-0.31
robot_0,1.45,0.01
robot_0,0.31,-0.2
robot_0,1.45,0.01
robot_0,0.49,-0.41
robot_0,0.26,0.03
robot_0,2.4,-0.31
robot_0,1.45,0.01
robot_0,0.31,-0.2
robot_0,1.45,0.01
robot_0,0.49,-0.41
robot_0,1.28,0.61
robot_0,0.26,0.03
robot_0,2.4,-0.31
robot_0,1.45,0.01
robot_0,0.31,-0.2
robot_0,1.45,0.01
robot_0,0.49,-0.41
robot_0,1.28,0.61
robot_0,0.37,-0.18
robot_0,0.26,0.03
robot_0,2.4,-0.31
robot_0,1.45,0.01
robot_0,0.31,-0.2
robot_0,1.45,0.01
robot_0,0.49,-0.41
robot_0,1.28,0.61
robot_0,0.37,-0.18
robot_0,0.35,0.03
robot_0,0.26,0.03
robot_0,2.4,-0.31
robot_0,1.45,0.01
robot_0,0.31,-0.2
robot_0,1.45,0.01
robot_0,0.49,-0.41
robot_0,1.28,0.61
robot_0,0.37,-0.18
robot_0,0.35,0.03
robot_0,-0.16,-0.12
robot_0,0.26,0.03
robot_0,2.4,-0.31
robot_0,1.45,0.01
robot_0,0.31,-0.2
robot_0,1.45,0.01
robot_0,0.49,-0.41
robot_0,1.28,0.61
robot_0,0.37,-0.18
robot_0,0.35,0.03
robot_0,-0.16,-0.12
robot_0,3.4,2.21
robot_1,1.4,0.51
robot_1,3.7,0.35
robot_1,3.22,0.44
robot_1,4.01,0.51
robot_1,3.55,0.87
robot_1,3.55,0.87
robot_1,3.26,0.8
robot_1,1.4,0.51
robot_1,3.7,0.35
robot_1,3.22,0.44
robot_1,4.01,0.51
robot_1,3.55,0.87
robot_1,3.55,0.87
robot_1,3.26,0.8
robot_1,3.9,0.5
robot_1,1.4,0.51
robot_1,3.7,0.35
robot_1,3.22,0.44
robot_1,4.01,0.51
robot_1,3.55,0.87
robot_1,3.55,0.87
robot_1,3.26,0.8
robot_1,3.9,0.5
robot_1,3.0,0.78
robot_1,1.4,0.51
robot_1,3.7,0.35
robot_1,3.22,0.44
robot_1,4.01,0.51
robot_1,3.55,0.87
robot_1,3.55,0.87
robot_1,3.26,0.8
robot_1,3.9,0.5
robot_1,3.0,0.78
robot_1,4.42,-0.48
robot_0,0.26,0.03
robot_0,2.4,-0.31
