Topic,X,Y
robot_1,1.38,0.27
robot_1,1.38,0.27
robot_1,1.38,0.27
robot_1,0.55,1.95
robot_0,-1.8,-2.4
robot_1,1.38,0.27
robot_1,1.38,0.27
robot_1,0.55,1.95
robot_1,1.38,0.27
robot_1,0.55,1.95
robot_1,1.0,0.56
robot_0,-1.8,-2.4
robot_0,-1.8,-2.4
robot_0,2.88,1.01
robot_1,1.38,0.27
robot_1,1.38,0.27
robot_1,0.55,1.95
robot_1,1.38,0.27
robot_1,0.55,1.95
robot_1,1.0,0.56
robot_1,1.38,0.27
robot_1,0.55,1.95
robot_1,1.0,0.56
robot_1,1.84,-1.1
robot_1,1.38,0.27
robot_1,1.38,0.27
robot_1,0.55,1.95
robot_1,1.38,0.27
robot_1,0.55,1.95
robot_1,1.0,0.56
robot_1,1.38,0.27
robot_1,0.55,1.95
robot_1,1.0,0.56
robot_1,1.84,-1.1
robot_1,1.38,0.27
robot_1,0.55,1.95
robot_1,1.0,0.56
robot_1,1.84,-1.1
robot_1,3.02,1.06
robot_0,-1.8,-2.4
robot_0,-1.8,-2.4
robot_0,2.88,1.01
robot_0,-1.8,-2.4
robot_0,2.88,1.01
robot_0,6.3,2.4
robot_1,1.38,0.27
robot_1,1.38,0.27
robot_1,0.55,1.95
robot_1,1.38,0.27
robot_1,0.55,1.95
robot_1,1.0,0.56
robot_1,1.38,0.27
robot_1,0.55,1.95
robot_1,1.0,0.56
robot_1,1.84,-1.1
robot_1,1.38,0.27
robot_1,0.55,1.95
robot_1,1.0,0.56
robot_1,1.84,-1.1
robot_1,3.02,1.06
robot_1,1.38,0.27
robot_1,0.55,1.95
robot_1,1.0,0.56
robot_1,1.84,-1.1
robot_1,3.02,1.06
robot_1,2.72,0.76
robot_1,1.38,0.27
robot_1,1.38,0.27
robot_1,0.55,1.95
robot_1,1.38,0.27
robot_1,0.55,1.95
robot_1,1.0,0.56
robot_1,1.38,0.27
robot_1,0.55,1.95
robot_1,1.0,0.56
robot_1,1.84,-1.1
robot_1,1.38,0.27
robot_1,0.55,1.95
robot_1,1.0,0.56
robot_1,1.84,-1.1
robot_1,3.02,1.06
robot_1,1.38,0.27
robot_1,0.55,1.95
robot_1,1.0,0.56
robot_1,1.84,-1.1
robot_1,3.02,1.06
robot_1,2.72,0.76
robot_1,1.38,0.27
robot_1,0.55,1.95
robot_1,1.0,0.56
robot_1,1.84,-1.1
robot_1,3.02,1.06
robot_1,2.72,0.76
robot_1,2.72,0.77
robot_1,1.38,0.27
robot_1,1.38,0.27
robot_1,0.55,1.95
robot_1,1.38,0.27
robot_1,0.55,1.95
robot_1,1.0,0.56
robot_1,1.38,0.27
robot_1,0.55,1.95
robot_1,1.0,0.56
robot_1,1.84,-1.1
robot_1,1.38,0.27
robot_1,0.55,1.95
robot_1,1.0,0.56
robot_1,1.84,-1.1
robot_1,3.02,1.06
robot_1,1.38,0.27
robot_1,0.55,1.95
robot_1,1.0,0.56
robot_1,1.84,-1.1
robot_1,3.02,1.06
robot_1,2.72,0.76
robot_1,1.38,0.27
robot_1,0.55,1.95
robot_1,1.0,0.56
robot_1,1.84,-1.1
robot_1,3.02,1.06
robot_1,2.72,0.76
robot_1,2.72,0.77
robot_1,1.38,0.27
robot_1,0.55,1.95
robot_1,1.0,0.56
robot_1,1.84,-1.1
robot_1,3.02,1.06
robot_1,2.72,0.76
robot_1,2.72,0.77
