Topic,X,Y
robot_1,1.3,0.12
robot_1,1.3,0.12
robot_1,1.3,0.12
robot_1,1.1,3.6
robot_0,-2.76,-0.8
robot_1,1.3,0.12
robot_1,1.3,0.12
robot_1,1.1,3.6
robot_1,1.3,0.12
robot_1,1.1,3.6
robot_1,2.34,0.74
robot_0,-2.76,-0.8
robot_0,-2.76,-0.8
robot_0,0.4,1.35
robot_1,1.3,0.12
robot_1,1.3,0.12
robot_1,1.1,3.6
robot_1,1.3,0.12
robot_1,1.1,3.6
robot_1,2.34,0.74
robot_1,1.3,0.12
robot_1,1.1,3.6
robot_1,2.34,0.74
robot_1,-1.88,-0.71
robot_0,-2.76,-0.8
robot_0,-2.76,-0.8
robot_0,0.4,1.35
robot_0,-2.76,-0.8
robot_0,0.4,1.35
robot_0,-3.85,-0.41
robot_1,1.3,0.12
robot_1,1.1,3.6
robot_1,2.34,0.74
robot_1,-1.88,-0.71
robot_1,-1.88,-0.71
robot_1,4.04,1.49
robot_0,-2.76,-0.8
robot_0,-2.76,-0.8
robot_0,0.4,1.35
robot_0,-2.76,-0.8
robot_0,0.4,1.35
robot_0,-3.85,-0.41
robot_0,-2.76,-0.8
robot_0,0.4,1.35
robot_0,-3.85,-0.41
robot_0,-3.15,0.03
robot_1,1.3,0.12
robot_1,1.1,3.6
robot_1,2.34,0.74
robot_1,-1.88,-0.71
robot_1,-1.88,-0.71
robot_1,4.04,1.49
robot_1,1.3,0.12
robot_1,5.6,1.7
robot_0,-2.76,-0.8
robot_0,-2.76,-0.8
robot_0,0.4,1.35
robot_0,-2.76,-0.8
robot_0,0.4,1.35
robot_0,-3.85,-0.41
robot_0,-2.76,-0.8
robot_0,0.4,1.35
robot_0,-3.85,-0.41
robot_0,-3.15,0.03
robot_0,-2.76,-0.8
robot_0,0.4,1.35
robot_0,-3.85,-0.41
robot_0,-3.15,0.03
robot_0,-8.3,-0.5
robot_1,1.3,0.12
robot_1,1.1,3.6
robot_1,2.34,0.74
robot_1,-1.88,-0.71
robot_1,-1.88,-0.71
robot_1,4.04,1.49
robot_1,1.3,0.12
robot_1,5.6,1.7
robot_1,1.3,0.12
robot_1,1.1,3.6
robot_1,2.34,0.74
robot_1,-1.88,-0.71
robot_1,-1.88,-0.71
robot_1,4.04,1.49
robot_1,1.3,0.12
robot_1,5.6,1.7
robot_1,6.02,1.45
robot_0,-2.76,-0.8
robot_0,-2.76,-0.8
robot_0,0.4,1.35
robot_0,-2.76,-0.8
robot_0,0.4,1.35
robot_0,-3.85,-0.41
robot_0,-2.76,-0.8
robot_0,0.4,1.35
robot_0,-3.85,-0.41
robot_0,-3.15,0.03
robot_0,-2.76,-0.8
robot_0,0.4,1.35
robot_0,-3.85,-0.41
robot_0,-3.15,0.03
robot_0,-8.3,-0.5
robot_0,-2.76,-0.8
robot_0,0.4,1.35
robot_0,-3.85,-0.41
robot_0,-3.15,0.03
robot_0,-8.3,-0.5
robot_0,5.0,-0.5
robot_1,1.3,0.12
robot_1,1.1,3.6
robot_1,2.34,0.74
robot_1,-1.88,-0.71
robot_1,-1.88,-0.71
robot_1,4.04,1.49
robot_1,1.3,0.12
robot_1,5.6,1.7
robot_1,6.02,1.45
robot_1,6.02,1.45
robot_1,8.05,1.28
robot_0,-2.76,-0.8
robot_0,-2.76,-0.8
robot_0,0.4,1.35
robot_0,-2.76,-0.8
robot_0,0.4,1.35
robot_0,-3.85,-0.41
robot_0,-2.76,-0.8
robot_0,0.4,1.35
robot_0,-3.85,-0.41
robot_0,-3.15,0.03
robot_0,-2.76,-0.8
robot_0,0.4,1.35
robot_0,-3.85,-0.41
robot_0,-3.15,0.03
robot_0,-8.3,-0.5
robot_0,-2.76,-0.8
robot_0,0.4,1.35
robot_0,-3.85,-0.41
robot_0,-3.15,0.03
robot_0,-8.3,-0.5
robot_0,5.0,-0.5
robot_0,-2.76,-0.8
robot_0,0.4,1.35
robot_0,-3.85,-0.41
robot_0,-3.15,0.03
robot_0,-8.3,-0.5
robot_0,5.0,-0.5
robot_0,8.0,0.6
