Topic,X,Y
robot_1,1.3,0.33
robot_1,1.3,0.33
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_0,5.65,1.9
robot_1,1.3,0.33
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,5.9,2.0
robot_1,1.3,0.33
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,5.9,2.0
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,5.9,2.0
robot_1,4.9,1.5
robot_1,1.3,0.33
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,5.9,2.0
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,5.9,2.0
robot_1,4.9,1.5
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,5.9,2.0
robot_1,4.9,1.5
robot_1,7.07,2.33
robot_0,5.65,1.9
robot_0,5.65,1.9
robot_0,1.98,2.81
robot_1,1.3,0.33
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,5.9,2.0
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,5.9,2.0
robot_1,4.9,1.5
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,5.9,2.0
robot_1,4.9,1.5
robot_1,7.07,2.33
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,5.9,2.0
robot_1,4.9,1.5
robot_1,7.07,2.33
robot_1,8.3,2.3
robot_1,1.3,0.33
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,5.9,2.0
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,5.9,2.0
robot_1,4.9,1.5
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,5.9,2.0
robot_1,4.9,1.5
robot_1,7.07,2.33
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,5.9,2.0
robot_1,4.9,1.5
robot_1,7.07,2.33
robot_1,8.3,2.3
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,5.9,2.0
robot_1,4.9,1.5
robot_1,7.07,2.33
robot_1,8.3,2.3
robot_1,1.1,-0.2
robot_0,5.65,1.9
robot_0,5.65,1.9
robot_0,1.98,2.81
robot_0,5.65,1.9
robot_0,1.98,2.81
robot_0,2.07,2.51
robot_1,1.3,0.33
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,5.9,2.0
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,5.9,2.0
robot_1,4.9,1.5
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,5.9,2.0
robot_1,4.9,1.5
robot_1,7.07,2.33
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,5.9,2.0
robot_1,4.9,1.5
robot_1,7.07,2.33
robot_1,8.3,2.3
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,5.9,2.0
robot_1,4.9,1.5
robot_1,7.07,2.33
robot_1,8.3,2.3
robot_1,1.1,-0.2
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,5.9,2.0
robot_1,4.9,1.5
robot_1,7.07,2.33
robot_1,8.3,2.3
robot_1,1.1,-0.2
robot_1,-1.2,2.7
robot_0,5.65,1.9
robot_0,5.65,1.9
robot_0,1.98,2.81
robot_0,5.65,1.9
robot_0,1.98,2.81
robot_0,2.07,2.51
robot_0,5.65,1.9
robot_0,1.98,2.81
robot_0,2.07,2.51
robot_0,-0.4,0.13
robot_1,1.3,0.33
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,5.9,2.0
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,5.9,2.0
robot_1,4.9,1.5
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,5.9,2.0
robot_1,4.9,1.5
robot_1,7.07,2.33
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,5.9,2.0
robot_1,4.9,1.5
robot_1,7.07,2.33
robot_1,8.3,2.3
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,5.9,2.0
robot_1,4.9,1.5
robot_1,7.07,2.33
robot_1,8.3,2.3
robot_1,1.1,-0.2
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,5.9,2.0
robot_1,4.9,1.5
robot_1,7.07,2.33
robot_1,8.3,2.3
robot_1,1.1,-0.2
robot_1,-1.2,2.7
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,5.9,2.0
robot_1,4.9,1.5
robot_1,7.07,2.33
robot_1,8.3,2.3
robot_1,1.1,-0.2
robot_1,-1.2,2.7
robot_1,-4.7,-1.7
robot_0,5.65,1.9
robot_0,5.65,1.9
robot_0,1.98,2.81
robot_0,5.65,1.9
robot_0,1.98,2.81
robot_0,2.07,2.51
robot_0,5.65,1.9
robot_0,1.98,2.81
robot_0,2.07,2.51
robot_0,-0.4,0.13
robot_0,5.65,1.9
robot_0,1.98,2.81
robot_0,2.07,2.51
robot_0,-0.4,0.13
robot_0,2.0,2.6
robot_0,5.65,1.9
robot_0,5.65,1.9
robot_0,1.98,2.81
robot_0,5.65,1.9
robot_0,1.98,2.81
robot_0,2.07,2.51
robot_0,5.65,1.9
robot_0,1.98,2.81
robot_0,2.07,2.51
robot_0,-0.4,0.13
robot_0,5.65,1.9
robot_0,1.98,2.81
robot_0,2.07,2.51
robot_0,-0.4,0.13
robot_0,2.0,2.6
robot_0,5.65,1.9
robot_0,1.98,2.81
robot_0,2.07,2.51
robot_0,-0.4,0.13
robot_0,2.0,2.6
robot_0,1.8,-4.4
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,5.9,2.0
robot_1,4.9,1.5
robot_1,7.07,2.33
robot_1,8.3,2.3
robot_1,1.1,-0.2
robot_1,-1.2,2.7
robot_1,-4.7,-1.7
robot_1,-1.2,2.7
robot_1,5.44,-2.13
robot_0,5.65,1.9
robot_0,5.65,1.9
robot_0,1.98,2.81
robot_0,5.65,1.9
robot_0,1.98,2.81
robot_0,2.07,2.51
robot_0,5.65,1.9
robot_0,1.98,2.81
robot_0,2.07,2.51
robot_0,-0.4,0.13
robot_0,5.65,1.9
robot_0,1.98,2.81
robot_0,2.07,2.51
robot_0,-0.4,0.13
robot_0,2.0,2.6
robot_0,5.65,1.9
robot_0,1.98,2.81
robot_0,2.07,2.51
robot_0,-0.4,0.13
robot_0,2.0,2.6
robot_0,1.8,-4.4
robot_0,5.65,1.9
robot_0,1.98,2.81
robot_0,2.07,2.51
robot_0,-0.4,0.13
robot_0,2.0,2.6
robot_0,1.8,-4.4
robot_0,-6.1,-4.8
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,5.9,2.0
robot_1,4.9,1.5
robot_1,7.07,2.33
robot_1,8.3,2.3
robot_1,1.1,-0.2
robot_1,-1.2,2.7
robot_1,-4.7,-1.7
robot_1,-1.2,2.7
robot_1,5.44,-2.13
robot_1,-1.2,2.7
robot_1,-1.47,-4.0
robot_0,5.65,1.9
robot_0,1.98,2.81
robot_0,2.07,2.51
robot_0,-0.4,0.13
robot_0,2.0,2.6
robot_0,1.8,-4.4
robot_0,-6.1,-4.8
robot_0,-6.1,-4.8
robot_0,4.7,-3.7
robot_1,1.3,0.33
robot_1,1.97,-0.33
robot_1,5.9,2.0
robot_1,4.9,1.5
robot_1,7.07,2.33
robot_1,8.3,2.3
robot_1,1.1,-0.2
robot_1,-1.2,2.7
robot_1,-4.7,-1.7
robot_1,-1.2,2.7
robot_1,5.44,-2.13
robot_1,-1.2,2.7
robot_1,-1.47,-4.0
robot_1,-1.2,2.7
robot_1,1.8,2.6
robot_0,5.65,1.9
robot_0,1.98,2.81
robot_0,2.07,2.51
robot_0,-0.4,0.13
robot_0,2.0,2.6
robot_0,1.8,-4.4
robot_0,-6.1,-4.8
robot_0,-6.1,-4.8
robot_0,4.7,-3.7
robot_0,5.65,1.9
robot_0,1.98,2.81
robot_0,2.07,2.51
robot_0,-0.4,0.13
robot_0,2.0,2.6
robot_0,1.8,-4.4
robot_0,-6.1,-4.8
robot_0,-6.1,-4.8
robot_0,4.7,-3.7
robot_0,2.7,-3.2
