Topic,X,Y
robot_1,3.6,1.4
robot_0,0.26,0.97
robot_1,3.6,1.4
robot_1,3.6,1.4
robot_1,5.4,1.4
robot_0,0.26,0.97
robot_0,0.26,0.97
robot_0,5.1,2.0
robot_1,3.6,1.4
robot_1,3.6,1.4
robot_1,5.4,1.4
robot_1,3.6,1.4
robot_1,5.4,1.4
robot_1,7.9,0.7
robot_0,0.26,0.97
robot_0,0.26,0.97
robot_0,5.1,2.0
robot_0,0.26,0.97
robot_0,5.1,2.0
robot_0,5.64,1.5
robot_1,3.6,1.4
robot_1,3.6,1.4
robot_1,5.4,1.4
robot_1,3.6,1.4
robot_1,5.4,1.4
robot_1,7.9,0.7
robot_1,3.6,1.4
robot_1,5.4,1.4
robot_1,7.9,0.7
robot_1,0.1,4.11
robot_0,0.26,0.97
robot_0,0.26,0.97
robot_0,5.1,2.0
robot_0,0.26,0.97
robot_0,5.1,2.0
robot_0,5.64,1.5
robot_0,0.26,0.97
robot_0,5.1,2.0
robot_0,5.64,1.5
robot_0,8.1,1.6
robot_1,3.6,1.4
robot_1,5.4,1.4
robot_1,7.9,0.7
robot_1,0.1,4.11
robot_1,0.1,4.11
robot_1,0.28,3.5
robot_0,0.26,0.97
robot_0,5.1,2.0
robot_0,5.64,1.5
robot_0,8.1,1.6
robot_0,8.1,1.6
robot_0,6.35,-0.55
robot_1,3.6,1.4
robot_1,5.4,1.4
robot_1,7.9,0.7
robot_1,0.1,4.11
robot_1,0.1,4.11
robot_1,0.28,3.5
robot_1,3.6,1.4
robot_1,7.24,-1.65
robot_0,0.26,0.97
robot_0,5.1,2.0
robot_0,5.64,1.5
robot_0,8.1,1.6
robot_0,8.1,1.6
robot_0,6.35,-0.55
robot_0,0.26,0.97
robot_0,8.74,-0.01
robot_1,3.6,1.4
robot_1,5.4,1.4
robot_1,7.9,0.7
robot_1,0.1,4.11
robot_1,0.1,4.11
robot_1,0.28,3.5
robot_1,3.6,1.4
robot_1,7.24,-1.65
robot_1,3.6,1.4
robot_1,5.4,1.4
robot_1,7.9,0.7
robot_1,0.1,4.11
robot_1,0.1,4.11
robot_1,0.28,3.5
robot_1,3.6,1.4
robot_1,7.24,-1.65
robot_1,6.3,-2.8
robot_0,0.26,0.97
robot_0,5.1,2.0
robot_0,5.64,1.5
robot_0,8.1,1.6
robot_0,8.1,1.6
robot_0,6.35,-0.55
robot_0,0.26,0.97
robot_0,8.74,-0.01
robot_0,8.74,-0.01
robot_0,6.43,-3.51
robot_1,3.6,1.4
robot_1,5.4,1.4
robot_1,7.9,0.7
robot_1,0.1,4.11
robot_1,0.1,4.11
robot_1,0.28,3.5
robot_1,3.6,1.4
robot_1,7.24,-1.65
