Topic,X,Y
robot_1,1.28,0.27
robot_1,1.28,0.27
robot_1,1.28,0.27
robot_1,0.44,1.73
robot_0,0.99,0.01
robot_1,1.28,0.27
robot_1,1.28,0.27
robot_1,0.44,1.73
robot_1,1.28,0.27
robot_1,0.44,1.73
robot_1,2.15,0.55
robot_0,0.99,0.01
robot_0,0.99,0.01
robot_0,-0.29,0.52
robot_1,1.28,0.27
robot_1,1.28,0.27
robot_1,0.44,1.73
robot_1,1.28,0.27
robot_1,0.44,1.73
robot_1,2.15,0.55
robot_1,1.28,0.27
robot_1,0.44,1.73
robot_1,2.15,0.55
robot_1,1.22,0.77
robot_0,0.99,0.01
robot_0,0.99,0.01
robot_0,-0.29,0.52
robot_0,0.99,0.01
robot_0,-0.29,0.52
robot_0,-1.8,-2.2
robot_1,1.28,0.27
robot_1,1.28,0.27
robot_1,0.44,1.73
robot_1,1.28,0.27
robot_1,0.44,1.73
robot_1,2.15,0.55
robot_1,1.28,0.27
robot_1,0.44,1.73
robot_1,2.15,0.55
robot_1,1.22,0.77
robot_1,1.28,0.27
robot_1,0.44,1.73
robot_1,2.15,0.55
robot_1,1.22,0.77
robot_1,2.15,0.92
robot_0,0.99,0.01
robot_0,0.99,0.01
robot_0,-0.29,0.52
robot_0,0.99,0.01
robot_0,-0.29,0.52
robot_0,-1.8,-2.2
robot_0,0.99,0.01
robot_0,-0.29,0.52
robot_0,-1.8,-2.2
robot_0,1.5,1.5
robot_1,1.28,0.27
robot_1,1.28,0.27
robot_1,0.44,1.73
robot_1,1.28,0.27
robot_1,0.44,1.73
robot_1,2.15,0.55
robot_1,1.28,0.27
robot_1,0.44,1.73
robot_1,2.15,0.55
robot_1,1.22,0.77
robot_1,1.28,0.27
robot_1,0.44,1.73
robot_1,2.15,0.55
robot_1,1.22,0.77
robot_1,2.15,0.92
robot_1,1.28,0.27
robot_1,0.44,1.73
robot_1,2.15,0.55
robot_1,1.22,0.77
robot_1,2.15,0.92
robot_1,-1.7,1.05
robot_0,0.99,0.01
robot_0,-0.29,0.52
robot_0,-1.8,-2.2
robot_0,1.5,1.5
robot_0,1.5,1.5
robot_0,-2.0,-1.5
robot_1,1.28,0.27
robot_1,1.28,0.27
robot_1,0.44,1.73
robot_1,1.28,0.27
robot_1,0.44,1.73
robot_1,2.15,0.55
robot_1,1.28,0.27
robot_1,0.44,1.73
