Topic,X,Y
robot_1,1.18,0.01
robot_0,0.99,0.57
robot_1,1.18,0.01
robot_1,1.18,0.01
robot_1,0.19,0.32
robot_0,0.99,0.57
robot_0,0.99,0.57
robot_0,0.56,4.05
robot_1,1.18,0.01
robot_1,1.18,0.01
robot_1,0.19,0.32
robot_1,1.18,0.01
robot_1,0.19,0.32
robot_1,0.97,1.34
robot_0,0.99,0.57
robot_0,0.99,0.57
robot_0,0.56,4.05
robot_0,0.99,0.57
robot_0,0.56,4.05
robot_0,3.9,0.4
robot_1,1.18,0.01
robot_1,1.18,0.01
robot_1,0.19,0.32
robot_1,1.18,0.01
robot_1,0.19,0.32
robot_1,0.97,1.34
robot_1,1.18,0.01
robot_1,0.19,0.32
robot_1,0.97,1.34
robot_1,-1.93,-1.2
robot_0,0.99,0.57
robot_0,0.99,0.57
robot_0,0.56,4.05
robot_0,0.99,0.57
robot_0,0.56,4.05
robot_0,3.9,0.4
robot_0,0.99,0.57
robot_0,0.56,4.05
robot_0,3.9,0.4
robot_0,7.0,-0.1
robot_1,1.18,0.01
robot_1,0.19,0.32
robot_1,0.97,1.34
robot_1,-1.93,-1.2
robot_1,0.97,1.34
robot_1,-3.3,-4.1
robot_0,0.99,0.57
robot_0,0.99,0.57
robot_0,0.56,4.05
robot_0,0.99,0.57
robot_0,0.56,4.05
robot_0,3.9,0.4
robot_0,0.99,0.57
robot_0,0.56,4.05
robot_0,3.9,0.4
robot_0,7.0,-0.1
robot_0,0.99,0.57
robot_0,0.56,4.05
robot_0,3.9,0.4
robot_0,7.0,-0.1
robot_0,8.12,-2.86
robot_1,1.18,0.01
robot_1,0.19,0.32
robot_1,0.97,1.34
robot_1,-1.93,-1.2
robot_1,0.97,1.34
robot_1,-3.3,-4.1
robot_1,1.18,0.01
robot_1,0.19,0.32
robot_1,0.97,1.34
robot_1,-1.93,-1.2
robot_1,0.97,1.34
robot_1,-3.3,-4.1
robot_1,4.27,1.73
robot_0,0.99,0.57
robot_0,0.99,0.57
robot_0,0.56,4.05
robot_0,0.99,0.57
robot_0,0.56,4.05
robot_0,3.9,0.4
robot_0,0.99,0.57
robot_0,0.56,4.05
robot_0,3.9,0.4
robot_0,7.0,-0.1
robot_0,0.99,0.57
robot_0,0.56,4.05
robot_0,3.9,0.4
robot_0,7.0,-0.1
robot_0,8.12,-2.86
robot_0,0.99,0.57
robot_0,0.56,4.05
robot_0,3.9,0.4
robot_0,7.0,-0.1
robot_0,8.12,-2.86
robot_0,2.8,-1.4
