Topic,X,Y
robot_1,1.56,1.01
robot_0,2.3,-2.5
robot_1,1.56,1.01
robot_1,1.56,1.01
robot_1,1.49,3.37
robot_1,1.56,1.01
robot_1,1.56,1.01
robot_1,1.49,3.37
robot_1,1.56,1.01
robot_1,1.49,3.37
robot_1,1.0,2.5
robot_1,1.56,1.01
robot_1,1.56,1.01
robot_1,1.49,3.37
robot_1,1.56,1.01
robot_1,1.49,3.37
robot_1,1.0,2.5
robot_1,1.56,1.01
robot_1,1.49,3.37
robot_1,1.0,2.5
robot_1,-0.5,2.4
robot_1,1.56,1.01
robot_1,1.56,1.01
robot_1,1.49,3.37
robot_1,1.56,1.01
robot_1,1.49,3.37
robot_1,1.0,2.5
robot_1,1.56,1.01
robot_1,1.49,3.37
robot_1,1.0,2.5
robot_1,-0.5,2.4
robot_1,1.56,1.01
robot_1,1.49,3.37
robot_1,1.0,2.5
robot_1,-0.5,2.4
robot_1,-0.77,0.13
robot_0,2.3,-2.5
robot_0,2.3,-2.5
robot_0,6.25,-2.24
robot_1,1.56,1.01
robot_1,1.56,1.01
robot_1,1.49,3.37
robot_1,1.56,1.01
robot_1,1.49,3.37
robot_1,1.0,2.5
robot_1,1.56,1.01
robot_1,1.49,3.37
robot_1,1.0,2.5
robot_1,-0.5,2.4
robot_1,1.56,1.01
robot_1,1.49,3.37
robot_1,1.0,2.5
robot_1,-0.5,2.4
robot_1,-0.77,0.13
robot_1,1.56,1.01
robot_1,1.49,3.37
robot_1,1.0,2.5
robot_1,-0.5,2.4
robot_1,-0.77,0.13
robot_1,-1.43,-0.4
robot_1,1.56,1.01
robot_1,1.56,1.01
robot_1,1.49,3.37
robot_1,1.56,1.01
robot_1,1.49,3.37
robot_1,1.0,2.5
robot_1,1.56,1.01
robot_1,1.49,3.37
robot_1,1.0,2.5
robot_1,-0.5,2.4
robot_1,1.56,1.01
robot_1,1.49,3.37
robot_1,1.0,2.5
robot_1,-0.5,2.4
robot_1,-0.77,0.13
robot_1,1.56,1.01
robot_1,1.49,3.37
robot_1,1.0,2.5
robot_1,-0.5,2.4
robot_1,-0.77,0.13
robot_1,-1.43,-0.4
robot_1,1.56,1.01
robot_1,1.49,3.37
robot_1,1.0,2.5
robot_1,-0.5,2.4
robot_1,-0.77,0.13
robot_1,-1.43,-0.4
robot_1,-0.32,0.46
robot_0,2.3,-2.5
robot_0,2.3,-2.5
robot_0,6.25,-2.24
robot_0,2.3,-2.5
robot_0,6.25,-2.24
robot_0,7.08,-2.75
robot_0,2.3,-2.5
robot_0,2.3,-2.5
robot_0,6.25,-2.24
robot_0,2.3,-2.5
robot_0,6.25,-2.24
robot_0,7.08,-2.75
robot_0,2.3,-2.5
robot_0,6.25,-2.24
robot_0,7.08,-2.75
robot_0,6.24,-2.22
robot_0,2.3,-2.5
robot_0,6.25,-2.24
robot_0,7.08,-2.75
robot_0,6.24,-2.22
robot_0,6.25,-2.24
robot_0,6.19,-2.27
robot_1,1.56,1.01
robot_1,1.49,3.37
robot_1,1.0,2.5
robot_1,-0.5,2.4
robot_1,-0.77,0.13
robot_1,-1.43,-0.4
robot_1,-0.32,0.46
robot_1,-1.43,-0.4
robot_1,-1.3,-0.3
robot_0,2.3,-2.5
robot_0,6.25,-2.24
robot_0,7.08,-2.75
robot_0,6.24,-2.22
robot_0,6.25,-2.24
robot_0,6.19,-2.27
robot_0,6.25,-2.24
robot_0,6.02,-2.4
robot_1,1.56,1.01
robot_1,1.49,3.37
robot_1,1.0,2.5
robot_1,-0.5,2.4
robot_1,-0.77,0.13
robot_1,-1.43,-0.4
robot_1,-0.32,0.46
robot_1,-1.43,-0.4
robot_1,-1.3,-0.3
robot_1,-1.43,-0.4
robot_1,-1.32,-0.35
robot_0,2.3,-2.5
robot_0,6.25,-2.24
robot_0,7.08,-2.75
robot_0,6.24,-2.22
robot_0,6.25,-2.24
robot_0,6.19,-2.27
robot_0,6.25,-2.24
robot_0,6.02,-2.4
robot_0,6.19,-2.27
robot_0,5.48,-3.57
robot_1,1.56,1.01
robot_1,1.49,3.37
robot_1,1.0,2.5
robot_1,-0.5,2.4
robot_1,-0.77,0.13
robot_1,-1.43,-0.4
robot_1,-0.32,0.46
robot_1,-1.43,-0.4
robot_1,-1.3,-0.3
robot_1,-1.43,-0.4
robot_1,-1.32,-0.35
robot_1,-1.43,-0.4
robot_1,0.58,-0.26
robot_1,1.56,1.01
robot_1,1.49,3.37
robot_1,1.0,2.5
robot_1,-0.5,2.4
robot_1,-0.77,0.13
robot_1,-1.43,-0.4
robot_1,-0.32,0.46
robot_1,-1.43,-0.4
robot_1,-1.3,-0.3
robot_1,-1.43,-0.4
robot_1,-1.32,-0.35
robot_1,-1.43,-0.4
robot_1,0.58,-0.26
robot_1,0.58,-0.26
robot_1,-0.88,-0.16
robot_1,1.56,1.01
robot_1,1.49,3.37
robot_1,1.0,2.5
robot_1,-0.5,2.4
robot_1,-0.77,0.13
robot_1,-1.43,-0.4
robot_1,-0.32,0.46
robot_1,-1.43,-0.4
robot_1,-1.3,-0.3
robot_1,-1.43,-0.4
robot_1,-1.32,-0.35
robot_1,-1.43,-0.4
robot_1,0.58,-0.26
robot_1,0.58,-0.26
robot_1,-0.88,-0.16
robot_1,-0.77,0.13
robot_1,-1.09,0.23
robot_0,2.3,-2.5
robot_0,6.25,-2.24
robot_0,7.08,-2.75
robot_0,6.24,-2.22
robot_0,6.25,-2.24
robot_0,6.19,-2.27
robot_0,6.25,-2.24
robot_0,6.02,-2.4
robot_0,6.19,-2.27
robot_0,5.48,-3.57
robot_0,6.19,-2.27
robot_0,4.4,-1.43
