Topic,X,Y
robot_1,3.18,1.79
robot_0,-0.5,0.35
robot_1,3.18,1.79
robot_1,3.18,1.79
robot_1,2.7,0.89
robot_0,-0.5,0.35
robot_0,-0.5,0.35
robot_0,0.83,2.44
robot_1,3.18,1.79
robot_1,3.18,1.79
robot_1,2.7,0.89
robot_1,3.18,1.79
robot_1,2.7,0.89
robot_1,2.59,0.56
robot_1,3.18,1.79
robot_1,3.18,1.79
robot_1,2.7,0.89
robot_1,3.18,1.79
robot_1,2.7,0.89
robot_1,2.59,0.56
robot_1,3.18,1.79
robot_1,2.7,0.89
robot_1,2.59,0.56
robot_1,0.17,-0.1
robot_0,-0.5,0.35
robot_0,-0.5,0.35
robot_0,0.83,2.44
robot_0,-0.5,0.35
robot_0,0.83,2.44
robot_0,0.16,1.22
robot_1,3.18,1.79
robot_1,3.18,1.79
robot_1,2.7,0.89
robot_1,3.18,1.79
robot_1,2.7,0.89
robot_1,2.59,0.56
robot_1,3.18,1.79
robot_1,2.7,0.89
robot_1,2.59,0.56
robot_1,0.17,-0.1
robot_1,3.18,1.79
robot_1,2.7,0.89
robot_1,2.59,0.56
robot_1,0.17,-0.1
robot_1,1.62,-0.33
robot_0,-0.5,0.35
robot_0,-0.5,0.35
robot_0,0.83,2.44
robot_0,-0.5,0.35
robot_0,0.83,2.44
robot_0,0.16,1.22
robot_0,-0.5,0.35
robot_0,0.83,2.44
robot_0,0.16,1.22
robot_0,-0.13,0.97
robot_0,-0.5,0.35
robot_0,-0.5,0.35
robot_0,0.83,2.44
robot_0,-0.5,0.35
robot_0,0.83,2.44
robot_0,0.16,1.22
robot_0,-0.5,0.35
robot_0,0.83,2.44
robot_0,0.16,1.22
robot_0,-0.13,0.97
robot_0,-0.5,0.35
robot_0,0.83,2.44
robot_0,0.16,1.22
robot_0,-0.13,0.97
robot_0,-0.13,1.85
robot_1,3.18,1.79
robot_1,3.18,1.79
robot_1,2.7,0.89
robot_1,3.18,1.79
robot_1,2.7,0.89
robot_1,2.59,0.56
robot_1,3.18,1.79
robot_1,2.7,0.89
robot_1,2.59,0.56
robot_1,0.17,-0.1
robot_1,3.18,1.79
robot_1,2.7,0.89
robot_1,2.59,0.56
robot_1,0.17,-0.1
robot_1,1.62,-0.33
robot_1,3.18,1.79
robot_1,2.7,0.89
robot_1,2.59,0.56
robot_1,0.17,-0.1
robot_1,1.62,-0.33
robot_1,0.49,0.32
robot_0,-0.5,0.35
robot_0,-0.5,0.35
robot_0,0.83,2.44
robot_0,-0.5,0.35
robot_0,0.83,2.44
robot_0,0.16,1.22
robot_0,-0.5,0.35
robot_0,0.83,2.44
robot_0,0.16,1.22
robot_0,-0.13,0.97
robot_0,-0.5,0.35
robot_0,0.83,2.44
robot_0,0.16,1.22
robot_0,-0.13,0.97
robot_0,-0.13,1.85
robot_0,-0.5,0.35
robot_0,0.83,2.44
robot_0,0.16,1.22
robot_0,-0.13,0.97
robot_0,-0.13,1.85
robot_0,2.1,-0.09
robot_1,3.18,1.79
robot_1,3.18,1.79
robot_1,2.7,0.89
robot_1,3.18,1.79
robot_1,2.7,0.89
robot_1,2.59,0.56
robot_1,3.18,1.79
robot_1,2.7,0.89
robot_1,2.59,0.56
robot_1,0.17,-0.1
robot_1,3.18,1.79
robot_1,2.7,0.89
robot_1,2.59,0.56
robot_1,0.17,-0.1
robot_1,1.62,-0.33
robot_1,3.18,1.79
robot_1,2.7,0.89
robot_1,2.59,0.56
robot_1,0.17,-0.1
robot_1,1.62,-0.33
robot_1,0.49,0.32
robot_1,3.18,1.79
robot_1,2.7,0.89
robot_1,2.59,0.56
robot_1,0.17,-0.1
robot_1,1.62,-0.33
robot_1,0.49,0.32
robot_1,4.16,0.65
robot_0,-0.5,0.35
robot_0,-0.5,0.35
robot_0,0.83,2.44
robot_0,-0.5,0.35
robot_0,0.83,2.44
robot_0,0.16,1.22
robot_0,-0.5,0.35
robot_0,0.83,2.44
robot_0,0.16,1.22
robot_0,-0.13,0.97
robot_0,-0.5,0.35
robot_0,0.83,2.44
robot_0,0.16,1.22
robot_0,-0.13,0.97
robot_0,-0.13,1.85
robot_0,-0.5,0.35
robot_0,0.83,2.44
robot_0,0.16,1.22
robot_0,-0.13,0.97
robot_0,-0.13,1.85
robot_0,2.1,-0.09
robot_0,-0.5,0.35
robot_0,0.83,2.44
robot_0,0.16,1.22
robot_0,-0.13,0.97
robot_0,-0.13,1.85
robot_0,2.1,-0.09
robot_0,-2.6,-0.5
robot_1,3.18,1.79
robot_1,3.18,1.79
robot_1,2.7,0.89
robot_1,3.18,1.79
robot_1,2.7,0.89
robot_1,2.59,0.56
robot_1,3.18,1.79
robot_1,2.7,0.89
robot_1,2.59,0.56
robot_1,0.17,-0.1
robot_1,3.18,1.79
robot_1,2.7,0.89
robot_1,2.59,0.56
robot_1,0.17,-0.1
robot_1,1.62,-0.33
robot_1,3.18,1.79
robot_1,2.7,0.89
robot_1,2.59,0.56
robot_1,0.17,-0.1
robot_1,1.62,-0.33
robot_1,0.49,0.32
robot_1,3.18,1.79
robot_1,2.7,0.89
robot_1,2.59,0.56
robot_1,0.17,-0.1
robot_1,1.62,-0.33
robot_1,0.49,0.32
robot_1,4.16,0.65
robot_1,3.18,1.79
robot_1,2.7,0.89
robot_1,2.59,0.56
robot_1,0.17,-0.1
robot_1,1.62,-0.33
robot_1,0.49,0.32
robot_1,4.16,0.65
robot_1,3.44,0.97
robot_0,-0.5,0.35
robot_0,-0.5,0.35
robot_0,0.83,2.44
robot_0,-0.5,0.35
robot_0,0.83,2.44
robot_0,0.16,1.22
robot_0,-0.5,0.35
robot_0,0.83,2.44
robot_0,0.16,1.22
robot_0,-0.13,0.97
robot_0,-0.5,0.35
robot_0,0.83,2.44
robot_0,0.16,1.22
robot_0,-0.13,0.97
robot_0,-0.13,1.85
robot_0,-0.5,0.35
robot_0,0.83,2.44
robot_0,0.16,1.22
robot_0,-0.13,0.97
robot_0,-0.13,1.85
