Topic,X,Y
robot_1,1.35,0.25
robot_1,1.35,0.25
robot_1,1.35,0.25
robot_1,1.02,0.65
robot_0,1.09,2.59
robot_1,1.35,0.25
robot_1,1.35,0.25
robot_1,1.02,0.65
robot_1,1.35,0.25
robot_1,1.02,0.65
robot_1,1.73,0.38
robot_1,1.35,0.25
robot_1,1.35,0.25
robot_1,1.02,0.65
robot_1,1.35,0.25
robot_1,1.02,0.65
robot_1,1.73,0.38
robot_1,1.35,0.25
robot_1,1.02,0.65
robot_1,1.73,0.38
robot_1,1.09,2.65
robot_0,1.09,2.59
robot_0,1.09,2.59
robot_0,1.34,0.65
robot_1,1.35,0.25
robot_1,1.35,0.25
robot_1,1.02,0.65
robot_1,1.35,0.25
robot_1,1.02,0.65
robot_1,1.73,0.38
robot_1,1.35,0.25
robot_1,1.02,0.65
robot_1,1.73,0.38
robot_1,1.09,2.65
robot_1,1.35,0.25
robot_1,1.02,0.65
robot_1,1.73,0.38
robot_1,1.09,2.65
robot_1,-0.72,0.85
robot_0,1.09,2.59
robot_0,1.09,2.59
robot_0,1.34,0.65
robot_0,1.09,2.59
robot_0,1.34,0.65
robot_0,2.44,1.46
robot_1,1.35,0.25
robot_1,1.35,0.25
robot_1,1.02,0.65
robot_1,1.35,0.25
robot_1,1.02,0.65
robot_1,1.73,0.38
robot_1,1.35,0.25
robot_1,1.02,0.65
robot_1,1.73,0.38
robot_1,1.09,2.65
robot_1,1.35,0.25
robot_1,1.02,0.65
robot_1,1.73,0.38
robot_1,1.09,2.65
robot_1,-0.72,0.85
robot_1,1.35,0.25
robot_1,1.02,0.65
robot_1,1.73,0.38
robot_1,1.09,2.65
robot_1,-0.72,0.85
robot_1,0.12,0.45
robot_0,1.09,2.59
robot_0,1.09,2.59
robot_0,1.34,0.65
robot_0,1.09,2.59
robot_0,1.34,0.65
robot_0,2.44,1.46
robot_0,1.09,2.59
robot_0,1.34,0.65
robot_0,2.44,1.46
robot_0,-0.7,0.5
robot_1,1.35,0.25
robot_1,1.02,0.65
robot_1,1.73,0.38
robot_1,1.09,2.65
robot_1,-0.72,0.85
robot_1,0.12,0.45
robot_1,1.02,0.65
robot_1,-2.15,-1.45
