Topic,X,Y
robot_1,0.69,0.71
robot_1,0.69,0.71
robot_1,0.69,0.71
robot_1,0.7,0.62
robot_1,0.69,0.71
robot_1,0.69,0.71
robot_1,0.7,0.62
robot_1,0.69,0.71
robot_1,0.7,0.62
robot_1,0.65,0.74
robot_1,0.69,0.71
robot_1,0.69,0.71
robot_1,0.7,0.62
robot_1,0.69,0.71
robot_1,0.7,0.62
robot_1,0.65,0.74
robot_1,0.69,0.71
robot_1,0.7,0.62
robot_1,0.65,0.74
robot_1,0.92,0.76
robot_0,-1.7,-2.4
robot_1,0.69,0.71
robot_1,0.7,0.62
robot_1,0.65,0.74
robot_1,0.92,0.76
robot_1,0.92,0.76
robot_1,1.34,3.61
robot_1,0.69,0.71
robot_1,0.7,0.62
robot_1,0.65,0.74
robot_1,0.92,0.76
robot_1,0.92,0.76
robot_1,1.34,3.61
robot_1,1.34,3.61
robot_1,3.88,2.14
robot_0,-1.7,-2.4
robot_0,-1.7,-2.4
robot_0,2.38,1.34
robot_1,0.69,0.71
robot_1,0.7,0.62
robot_1,0.65,0.74
robot_1,0.92,0.76
robot_1,0.92,0.76
robot_1,1.34,3.61
robot_1,1.34,3.61
robot_1,3.88,2.14
robot_1,3.88,2.14
robot_1,3.69,2.03
robot_1,0.69,0.71
robot_1,0.7,0.62
robot_1,0.65,0.74
robot_1,0.92,0.76
robot_1,0.92,0.76
robot_1,1.34,3.61
robot_1,1.34,3.61
robot_1,3.88,2.14
robot_1,3.88,2.14
robot_1,3.69,2.03
robot_1,0.69,0.71
robot_1,0.7,0.62
robot_1,0.65,0.74
robot_1,0.92,0.76
robot_1,0.92,0.76
robot_1,1.34,3.61
robot_1,1.34,3.61
robot_1,3.88,2.14
robot_1,3.88,2.14
robot_1,3.69,2.03
robot_1,3.34,1.97
robot_0,-1.7,-2.4
robot_0,-1.7,-2.4
robot_0,2.38,1.34
robot_0,-1.7,-2.4
robot_0,2.38,1.34
robot_0,3.1,0.7
robot_1,0.69,0.71
robot_1,0.7,0.62
robot_1,0.65,0.74
robot_1,0.92,0.76
robot_1,0.92,0.76
robot_1,1.34,3.61
robot_1,1.34,3.61
robot_1,3.88,2.14
robot_1,3.88,2.14
robot_1,3.69,2.03
robot_1,0.69,0.71
robot_1,0.7,0.62
robot_1,0.65,0.74
robot_1,0.92,0.76
robot_1,0.92,0.76
robot_1,1.34,3.61
robot_1,1.34,3.61
robot_1,3.88,2.14
robot_1,3.88,2.14
robot_1,3.69,2.03
robot_1,3.34,1.97
robot_1,0.69,0.71
robot_1,0.7,0.62
robot_1,0.65,0.74
robot_1,0.92,0.76
robot_1,0.92,0.76
robot_1,1.34,3.61
robot_1,1.34,3.61
robot_1,3.88,2.14
robot_1,3.88,2.14
robot_1,3.69,2.03
robot_1,3.34,1.97
robot_1,4.04,0.69
robot_0,-1.7,-2.4
robot_0,-1.7,-2.4
robot_0,2.38,1.34
robot_0,-1.7,-2.4
robot_0,2.38,1.34
robot_0,3.1,0.7
robot_0,-1.7,-2.4
robot_0,2.38,1.34
robot_0,3.1,0.7
robot_0,1.78,0.99
robot_1,0.69,0.71
robot_1,0.7,0.62
robot_1,0.65,0.74
robot_1,0.92,0.76
robot_1,0.92,0.76
robot_1,1.34,3.61
robot_1,1.34,3.61
robot_1,3.88,2.14
robot_1,3.88,2.14
robot_1,3.69,2.03
robot_1,0.69,0.71
robot_1,0.7,0.62
robot_1,0.65,0.74
robot_1,0.92,0.76
robot_1,0.92,0.76
robot_1,1.34,3.61
robot_1,1.34,3.61
robot_1,3.88,2.14
robot_1,3.88,2.14
robot_1,3.69,2.03
robot_1,3.34,1.97
robot_1,0.69,0.71
robot_1,0.7,0.62
robot_1,0.65,0.74
robot_1,0.92,0.76
robot_1,0.92,0.76
robot_1,1.34,3.61
robot_1,1.34,3.61
robot_1,3.88,2.14
robot_1,3.88,2.14
robot_1,3.69,2.03
robot_1,3.34,1.97
robot_1,4.04,0.69
robot_1,0.69,0.71
robot_1,0.7,0.62
robot_1,0.65,0.74
robot_1,0.92,0.76
robot_1,0.92,0.76
robot_1,1.34,3.61
robot_1,1.34,3.61
robot_1,3.88,2.14
robot_1,3.88,2.14
robot_1,3.69,2.03
robot_1,3.34,1.97
robot_1,4.04,0.69
robot_1,3.8,0.1
robot_0,-1.7,-2.4
robot_0,2.38,1.34
robot_0,3.1,0.7
robot_0,1.78,0.99
robot_0,3.1,0.7
robot_0,-2.12,0.73
robot_1,0.69,0.71
robot_1,0.7,0.62
robot_1,0.65,0.74
robot_1,0.92,0.76
robot_1,0.92,0.76
robot_1,1.34,3.61
robot_1,1.34,3.61
robot_1,3.88,2.14
robot_1,3.88,2.14
robot_1,3.69,2.03
robot_1,0.69,0.71
robot_1,0.7,0.62
robot_1,0.65,0.74
robot_1,0.92,0.76
robot_1,0.92,0.76
robot_1,1.34,3.61
robot_1,1.34,3.61
robot_1,3.88,2.14
robot_1,3.88,2.14
robot_1,3.69,2.03
robot_1,3.34,1.97
robot_1,0.69,0.71
robot_1,0.7,0.62
robot_1,0.65,0.74
robot_1,0.92,0.76
robot_1,0.92,0.76
robot_1,1.34,3.61
robot_1,1.34,3.61
robot_1,3.88,2.14
robot_1,3.88,2.14
robot_1,3.69,2.03
robot_1,3.34,1.97
robot_1,4.04,0.69
robot_1,0.69,0.71
robot_1,0.7,0.62
robot_1,0.65,0.74
robot_1,0.92,0.76
robot_1,0.92,0.76
robot_1,1.34,3.61
robot_1,1.34,3.61
robot_1,3.88,2.14
robot_1,3.88,2.14
robot_1,3.69,2.03
robot_1,3.34,1.97
robot_1,4.04,0.69
robot_1,3.8,0.1
robot_1,0.69,0.71
robot_1,0.7,0.62
robot_1,0.65,0.74
