Topic,X,Y
robot_1,1.43,0.44
robot_1,1.43,0.44
robot_1,1.43,0.44
robot_1,1.18,0.66
robot_0,1.42,0.98
robot_1,1.43,0.44
robot_1,1.43,0.44
robot_1,1.18,0.66
robot_1,1.43,0.44
robot_1,1.18,0.66
robot_1,1.2,-0.18
robot_1,1.43,0.44
robot_1,1.43,0.44
robot_1,1.18,0.66
robot_1,1.43,0.44
robot_1,1.18,0.66
robot_1,1.2,-0.18
robot_1,1.43,0.44
robot_1,1.18,0.66
robot_1,1.2,-0.18
robot_1,1.64,0.72
robot_0,1.42,0.98
robot_0,1.42,0.98
robot_0,-1.05,-2.15
robot_1,1.43,0.44
robot_1,1.43,0.44
robot_1,1.18,0.66
robot_1,1.43,0.44
robot_1,1.18,0.66
robot_1,1.2,-0.18
robot_1,1.43,0.44
robot_1,1.18,0.66
robot_1,1.2,-0.18
robot_1,1.64,0.72
robot_1,1.43,0.44
robot_1,1.18,0.66
robot_1,1.2,-0.18
robot_1,1.64,0.72
robot_1,1.89,4.0
robot_1,1.43,0.44
robot_1,1.43,0.44
robot_1,1.18,0.66
robot_1,1.43,0.44
robot_1,1.18,0.66
robot_1,1.2,-0.18
robot_1,1.43,0.44
robot_1,1.18,0.66
robot_1,1.2,-0.18
robot_1,1.64,0.72
robot_1,1.43,0.44
robot_1,1.18,0.66
robot_1,1.2,-0.18
robot_1,1.64,0.72
robot_1,1.89,4.0
robot_1,1.43,0.44
robot_1,1.18,0.66
robot_1,1.2,-0.18
robot_1,1.64,0.72
robot_1,1.89,4.0
robot_1,0.95,1.69
robot_1,1.43,0.44
robot_1,1.43,0.44
robot_1,1.18,0.66
robot_1,1.43,0.44
robot_1,1.18,0.66
robot_1,1.2,-0.18
robot_1,1.43,0.44
robot_1,1.18,0.66
robot_1,1.2,-0.18
robot_1,1.64,0.72
robot_1,1.43,0.44
robot_1,1.18,0.66
robot_1,1.2,-0.18
robot_1,1.64,0.72
robot_1,1.89,4.0
robot_1,1.43,0.44
robot_1,1.18,0.66
robot_1,1.2,-0.18
robot_1,1.64,0.72
robot_1,1.89,4.0
robot_1,0.95,1.69
robot_1,1.43,0.44
robot_1,1.18,0.66
robot_1,1.2,-0.18
robot_1,1.64,0.72
robot_1,1.89,4.0
robot_1,0.95,1.69
robot_1,3.56,1.31
robot_1,1.43,0.44
