Topic,X,Y
robot_0,2.3,-2.5
robot_1,0.7,2.6
robot_1,0.7,2.6
robot_1,0.7,2.6
robot_1,2.0,0.2
robot_0,2.3,-2.5
robot_0,2.3,-2.5
robot_0,1.44,-0.13
robot_1,0.7,2.6
robot_1,0.7,2.6
robot_1,2.0,0.2
robot_1,0.7,2.6
robot_1,2.0,0.2
robot_1,0.36,1.02
robot_1,0.7,2.6
robot_1,0.7,2.6
robot_1,2.0,0.2
robot_1,0.7,2.6
robot_1,2.0,0.2
robot_1,0.36,1.02
robot_1,0.7,2.6
robot_1,2.0,0.2
robot_1,0.36,1.02
robot_1,1.51,0.65
robot_0,2.3,-2.5
robot_0,2.3,-2.5
robot_0,1.44,-0.13
robot_0,2.3,-2.5
robot_0,1.44,-0.13
robot_0,2.2,-0.7
robot_1,0.7,2.6
robot_1,0.7,2.6
robot_1,2.0,0.2
robot_1,0.7,2.6
robot_1,2.0,0.2
robot_1,0.36,1.02
robot_1,0.7,2.6
robot_1,2.0,0.2
robot_1,0.36,1.02
robot_1,1.51,0.65
robot_1,0.7,2.6
robot_1,2.0,0.2
robot_1,0.36,1.02
robot_1,1.51,0.65
robot_1,-0.15,0.64
robot_0,2.3,-2.5
robot_0,2.3,-2.5
robot_0,1.44,-0.13
robot_0,2.3,-2.5
robot_0,1.44,-0.13
robot_0,2.2,-0.7
robot_0,2.3,-2.5
robot_0,1.44,-0.13
robot_0,2.2,-0.7
robot_0,1.6,-0.56
robot_0,2.3,-2.5
robot_0,1.44,-0.13
robot_0,2.2,-0.7
robot_0,1.6,-0.56
robot_0,1.6,-0.56
robot_0,5.08,-3.9
robot_1,0.7,2.6
robot_1,2.0,0.2
robot_1,0.36,1.02
robot_1,1.51,0.65
robot_1,-0.15,0.64
robot_1,-0.15,0.64
robot_1,2.45,-2.85
robot_0,2.3,-2.5
robot_0,1.44,-0.13
robot_0,2.2,-0.7
robot_0,1.6,-0.56
robot_0,1.6,-0.56
robot_0,5.08,-3.9
robot_0,2.3,-2.5
robot_0,1.44,-0.13
robot_0,2.2,-0.7
robot_0,1.6,-0.56
robot_0,1.6,-0.56
robot_0,5.08,-3.9
robot_0,0.2,0.8
robot_1,0.7,2.6
robot_1,2.0,0.2
robot_1,0.36,1.02
robot_1,1.51,0.65
robot_1,-0.15,0.64
robot_1,-0.15,0.64
robot_1,2.45,-2.85
robot_1,0.7,2.6
robot_1,2.0,0.2
robot_1,0.36,1.02
robot_1,1.51,0.65
robot_1,-0.15,0.64
robot_1,-0.15,0.64
robot_1,2.45,-2.85
robot_1,-1.95,-0.25
robot_0,2.3,-2.5
robot_0,1.44,-0.13
robot_0,2.2,-0.7
robot_0,1.6,-0.56
robot_0,1.6,-0.56
robot_0,5.08,-3.9
robot_0,2.3,-2.5
robot_0,1.44,-0.13
robot_0,2.2,-0.7
robot_0,1.6,-0.56
robot_0,1.6,-0.56
robot_0,5.08,-3.9
robot_0,0.2,0.8
robot_0,2.3,-2.5
robot_0,1.44,-0.13
robot_0,2.2,-0.7
robot_0,1.6,-0.56
robot_0,1.6,-0.56
robot_0,5.08,-3.9
robot_0,0.2,0.8
robot_0,8.3,-2.0
robot_1,0.7,2.6
robot_1,2.0,0.2
robot_1,0.36,1.02
robot_1,1.51,0.65
robot_1,-0.15,0.64
robot_1,-0.15,0.64
robot_1,2.45,-2.85
robot_1,0.7,2.6
robot_1,2.0,0.2
robot_1,0.36,1.02
robot_1,1.51,0.65
robot_1,-0.15,0.64
robot_1,-0.15,0.64
robot_1,2.45,-2.85
robot_1,-1.95,-0.25
robot_1,0.7,2.6
robot_1,2.0,0.2
robot_1,0.36,1.02
robot_1,1.51,0.65
robot_1,-0.15,0.64
robot_1,-0.15,0.64
robot_1,2.45,-2.85
robot_1,-1.95,-0.25
robot_1,1.1,0.4
robot_0,2.3,-2.5
robot_0,1.44,-0.13
robot_0,2.2,-0.7
robot_0,1.6,-0.56
robot_0,1.6,-0.56
robot_0,5.08,-3.9
robot_0,2.3,-2.5
robot_0,1.44,-0.13
robot_0,2.2,-0.7
robot_0,1.6,-0.56
robot_0,1.6,-0.56
robot_0,5.08,-3.9
robot_0,0.2,0.8
robot_0,2.3,-2.5
robot_0,1.44,-0.13
robot_0,2.2,-0.7
robot_0,1.6,-0.56
robot_0,1.6,-0.56
robot_0,5.08,-3.9
robot_0,0.2,0.8
robot_0,8.3,-2.0
robot_0,2.3,-2.5
robot_0,1.44,-0.13
robot_0,2.2,-0.7
robot_0,1.6,-0.56
robot_0,1.6,-0.56
robot_0,5.08,-3.9
robot_0,0.2,0.8
robot_0,8.3,-2.0
robot_0,-2.07,0.33
