Topic,X,Y
robot_1,0.84,0.55
robot_1,0.84,0.55
robot_1,0.84,0.55
robot_1,1.7,4.41
robot_0,1.93,-0.41
robot_0,1.93,-0.41
robot_0,1.93,-0.41
robot_0,1.36,0.89
robot_1,0.84,0.55
robot_1,0.84,0.55
robot_1,1.7,4.41
robot_1,0.84,0.55
robot_1,1.7,4.41
robot_1,3.95,2.21
robot_0,1.93,-0.41
robot_0,1.93,-0.41
robot_0,1.36,0.89
robot_0,1.93,-0.41
robot_0,1.36,0.89
robot_0,0.33,-1.56
robot_1,0.84,0.55
robot_1,0.84,0.55
robot_1,1.7,4.41
robot_1,0.84,0.55
robot_1,1.7,4.41
robot_1,3.95,2.21
robot_1,0.84,0.55
robot_1,1.7,4.41
robot_1,3.95,2.21
robot_1,3.91,2.02
robot_1,0.84,0.55
robot_1,1.7,4.41
robot_1,3.95,2.21
robot_1,3.91,2.02
robot_1,0.84,0.55
robot_1,4.0,-0.2
robot_0,1.93,-0.41
robot_0,1.93,-0.41
robot_0,1.36,0.89
robot_0,1.93,-0.41
robot_0,1.36,0.89
robot_0,0.33,-1.56
robot_0,1.93,-0.41
robot_0,1.36,0.89
robot_0,0.33,-1.56
robot_0,-0.5,2.92
robot_1,0.84,0.55
robot_1,1.7,4.41
robot_1,3.95,2.21
robot_1,3.91,2.02
robot_1,0.84,0.55
robot_1,4.0,-0.2
robot_1,4.0,-0.2
robot_1,-1.1,0.2
robot_0,1.93,-0.41
robot_0,1.93,-0.41
robot_0,1.36,0.89
robot_0,1.93,-0.41
robot_0,1.36,0.89
robot_0,0.33,-1.56
robot_0,1.93,-0.41
robot_0,1.36,0.89
robot_0,0.33,-1.56
robot_0,-0.5,2.92
robot_0,1.93,-0.41
robot_0,1.36,0.89
robot_0,0.33,-1.56
robot_0,-0.5,2.92
robot_0,2.65,-2.7
