Topic,X,Y
robot_1,1.17,0.41
robot_1,1.17,0.41
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,1.17,0.41
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_0,-0.35,0.39
robot_1,1.17,0.41
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,3.98,1.68
robot_0,-0.35,0.39
robot_0,-0.35,0.39
robot_0,-1.7,-2.3
robot_1,1.17,0.41
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,3.98,1.68
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,3.98,1.68
robot_1,3.86,1.19
robot_1,1.17,0.41
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,3.98,1.68
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,3.98,1.68
robot_1,3.86,1.19
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,3.98,1.68
robot_1,3.86,1.19
robot_1,1.63,-0.27
robot_0,-0.35,0.39
robot_0,-0.35,0.39
robot_0,-1.7,-2.3
robot_0,-0.35,0.39
robot_0,-1.7,-2.3
robot_0,-1.51,-1.36
robot_1,1.17,0.41
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,3.98,1.68
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,3.98,1.68
robot_1,3.86,1.19
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,3.98,1.68
robot_1,3.86,1.19
robot_1,1.63,-0.27
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,3.98,1.68
robot_1,3.86,1.19
robot_1,1.63,-0.27
robot_1,1.6,-0.7
robot_1,1.17,0.41
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,3.98,1.68
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,3.98,1.68
robot_1,3.86,1.19
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,3.98,1.68
robot_1,3.86,1.19
robot_1,1.63,-0.27
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,3.98,1.68
robot_1,3.86,1.19
robot_1,1.63,-0.27
robot_1,1.6,-0.7
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,3.98,1.68
robot_1,3.86,1.19
robot_1,1.63,-0.27
robot_1,1.6,-0.7
robot_1,1.15,-0.11
robot_0,-0.35,0.39
robot_0,-0.35,0.39
robot_0,-1.7,-2.3
robot_0,-0.35,0.39
robot_0,-1.7,-2.3
robot_0,-1.51,-1.36
robot_0,-0.35,0.39
robot_0,-1.7,-2.3
robot_0,-1.51,-1.36
robot_0,-1.36,-1.25
robot_1,1.17,0.41
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,3.98,1.68
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,3.98,1.68
robot_1,3.86,1.19
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,3.98,1.68
robot_1,3.86,1.19
robot_1,1.63,-0.27
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,3.98,1.68
robot_1,3.86,1.19
robot_1,1.63,-0.27
robot_1,1.6,-0.7
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,3.98,1.68
robot_1,3.86,1.19
robot_1,1.63,-0.27
robot_1,1.6,-0.7
robot_1,1.15,-0.11
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,3.98,1.68
robot_1,3.86,1.19
robot_1,1.63,-0.27
robot_1,1.6,-0.7
robot_1,1.15,-0.11
robot_1,2.45,0.34
robot_0,-0.35,0.39
robot_0,-1.7,-2.3
robot_0,-1.51,-1.36
robot_0,-1.36,-1.25
robot_0,-1.36,-1.25
robot_0,-1.33,-1.37
robot_0,-0.35,0.39
robot_0,-1.7,-2.3
robot_0,-1.51,-1.36
robot_0,-1.36,-1.25
robot_0,-1.36,-1.25
robot_0,-1.33,-1.37
robot_0,-1.36,-1.25
robot_0,-2.03,3.67
robot_1,1.17,0.41
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,3.98,1.68
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,3.98,1.68
robot_1,3.86,1.19
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,3.98,1.68
robot_1,3.86,1.19
robot_1,1.63,-0.27
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,3.98,1.68
robot_1,3.86,1.19
robot_1,1.63,-0.27
robot_1,1.6,-0.7
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,3.98,1.68
robot_1,3.86,1.19
robot_1,1.63,-0.27
robot_1,1.6,-0.7
robot_1,1.15,-0.11
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,3.98,1.68
robot_1,3.86,1.19
robot_1,1.63,-0.27
robot_1,1.6,-0.7
robot_1,1.15,-0.11
robot_1,2.45,0.34
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,3.98,1.68
robot_1,3.86,1.19
robot_1,1.63,-0.27
robot_1,1.6,-0.7
robot_1,1.15,-0.11
robot_1,2.45,0.34
robot_1,2.21,0.26
robot_1,1.17,0.41
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,3.98,1.68
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,3.98,1.68
robot_1,3.86,1.19
robot_1,1.17,0.41
robot_1,1.17,0.44
robot_1,3.6,1.6
robot_1,3.98,1.68
robot_1,3.86,1.19
