Topic,X,Y
robot_1,1.1,0.4
robot_0,1.18,0.44
robot_1,1.1,0.4
robot_1,1.1,0.4
robot_1,-0.98,0.62
robot_0,1.18,0.44
robot_0,1.18,0.44
robot_0,-1.72,1.31
robot_1,1.1,0.4
robot_1,1.1,0.4
robot_1,-0.98,0.62
robot_1,1.1,0.4
robot_1,-0.98,0.62
robot_1,-0.5,2.6
robot_1,1.1,0.4
robot_1,1.1,0.4
robot_1,-0.98,0.62
robot_1,1.1,0.4
robot_1,-0.98,0.62
robot_1,-0.5,2.6
robot_1,1.1,0.4
robot_1,-0.98,0.62
robot_1,-0.5,2.6
robot_1,3.33,1.94
robot_0,1.18,0.44
robot_0,1.18,0.44
robot_0,-1.72,1.31
robot_0,1.18,0.44
robot_0,-1.72,1.31
robot_0,-1.7,-2.1
robot_1,1.1,0.4
robot_1,1.1,0.4
robot_1,-0.98,0.62
robot_1,1.1,0.4
robot_1,-0.98,0.62
robot_1,-0.5,2.6
robot_1,1.1,0.4
robot_1,-0.98,0.62
robot_1,-0.5,2.6
robot_1,3.33,1.94
robot_1,1.1,0.4
robot_1,-0.98,0.62
robot_1,-0.5,2.6
robot_1,3.33,1.94
robot_1,-2.2,-0.6
robot_0,1.18,0.44
robot_0,1.18,0.44
robot_0,-1.72,1.31
robot_0,1.18,0.44
robot_0,-1.72,1.31
robot_0,-1.7,-2.1
robot_0,1.18,0.44
robot_0,-1.72,1.31
robot_0,-1.7,-2.1
robot_0,1.2,0.79
robot_0,1.18,0.44
robot_0,1.18,0.44
robot_0,-1.72,1.31
robot_0,1.18,0.44
robot_0,-1.72,1.31
robot_0,-1.7,-2.1
robot_0,1.18,0.44
robot_0,-1.72,1.31
robot_0,-1.7,-2.1
robot_0,1.2,0.79
robot_0,1.18,0.44
robot_0,-1.72,1.31
robot_0,-1.7,-2.1
robot_0,1.2,0.79
robot_0,0.19,5.02
robot_1,1.1,0.4
robot_1,1.1,0.4
robot_1,-0.98,0.62
robot_1,1.1,0.4
robot_1,-0.98,0.62
robot_1,-0.5,2.6
robot_1,1.1,0.4
robot_1,-0.98,0.62
robot_1,-0.5,2.6
robot_1,3.33,1.94
robot_1,1.1,0.4
robot_1,-0.98,0.62
robot_1,-0.5,2.6
robot_1,3.33,1.94
robot_1,-2.2,-0.6
robot_1,1.1,0.4
robot_1,-0.98,0.62
robot_1,-0.5,2.6
robot_1,3.33,1.94
robot_1,-2.2,-0.6
robot_1,-4.3,-0.69
robot_1,1.1,0.4
robot_1,-0.98,0.62
robot_1,-0.5,2.6
robot_1,3.33,1.94
robot_1,-2.2,-0.6
robot_1,-4.3,-0.69
robot_1,-4.3,-0.69
robot_1,-5.0,0.5
robot_1,1.1,0.4
robot_1,-0.98,0.62
robot_1,-0.5,2.6
robot_1,3.33,1.94
robot_1,-2.2,-0.6
robot_1,-4.3,-0.69
robot_1,-4.3,-0.69
robot_1,-5.0,0.5
robot_1,-4.3,-0.69
robot_1,6.1,-1.1
robot_1,1.1,0.4
robot_1,-0.98,0.62
robot_1,-0.5,2.6
robot_1,3.33,1.94
robot_1,-2.2,-0.6
robot_1,-4.3,-0.69
robot_1,-4.3,-0.69
robot_1,-5.0,0.5
robot_1,-4.3,-0.69
robot_1,6.1,-1.1
robot_1,1.1,0.4
robot_1,-0.98,0.62
robot_1,-0.5,2.6
robot_1,3.33,1.94
robot_1,-2.2,-0.6
robot_1,-4.3,-0.69
robot_1,-4.3,-0.69
robot_1,-5.0,0.5
robot_1,-4.3,-0.69
robot_1,6.1,-1.1
robot_1,0.6,-4.0
