Topic,X,Y
robot_1,1.46,-0.03
robot_1,1.46,-0.03
robot_1,1.46,-0.03
robot_1,1.78,-0.27
robot_0,1.27,-0.02
robot_1,1.46,-0.03
robot_1,1.46,-0.03
robot_1,1.78,-0.27
robot_1,1.46,-0.03
robot_1,1.78,-0.27
robot_1,-0.38,0.29
robot_0,1.27,-0.02
robot_0,1.27,-0.02
robot_0,2.05,-0.08
robot_1,1.46,-0.03
robot_1,1.46,-0.03
robot_1,1.78,-0.27
robot_1,1.46,-0.03
robot_1,1.78,-0.27
robot_1,-0.38,0.29
robot_1,1.46,-0.03
robot_1,1.78,-0.27
robot_1,-0.38,0.29
robot_1,-2.23,-1.05
robot_0,1.27,-0.02
robot_0,1.27,-0.02
robot_0,2.05,-0.08
robot_0,1.27,-0.02
robot_0,2.05,-0.08
robot_0,0.5,2.09
robot_1,1.46,-0.03
robot_1,1.46,-0.03
robot_1,1.78,-0.27
robot_1,1.46,-0.03
robot_1,1.78,-0.27
robot_1,-0.38,0.29
robot_1,1.46,-0.03
robot_1,1.78,-0.27
robot_1,-0.38,0.29
robot_1,-2.23,-1.05
robot_1,1.46,-0.03
robot_1,1.78,-0.27
robot_1,-0.38,0.29
robot_1,-2.23,-1.05
robot_1,0.58,2.13
robot_0,1.27,-0.02
robot_0,1.27,-0.02
robot_0,2.05,-0.08
robot_0,1.27,-0.02
robot_0,2.05,-0.08
robot_0,0.5,2.09
robot_0,1.27,-0.02
robot_0,2.05,-0.08
robot_0,0.5,2.09
robot_0,4.2,-1.5
robot_1,1.46,-0.03
robot_1,1.46,-0.03
robot_1,1.78,-0.27
robot_1,1.46,-0.03
robot_1,1.78,-0.27
robot_1,-0.38,0.29
robot_1,1.46,-0.03
robot_1,1.78,-0.27
robot_1,-0.38,0.29
robot_1,-2.23,-1.05
robot_1,1.46,-0.03
robot_1,1.78,-0.27
robot_1,-0.38,0.29
robot_1,-2.23,-1.05
robot_1,0.58,2.13
robot_1,1.46,-0.03
robot_1,1.78,-0.27
robot_1,-0.38,0.29
robot_1,-2.23,-1.05
robot_1,0.58,2.13
robot_1,2.7,-2.7
robot_0,1.27,-0.02
robot_0,1.27,-0.02
robot_0,2.05,-0.08
robot_0,1.27,-0.02
robot_0,2.05,-0.08
robot_0,0.5,2.09
robot_0,1.27,-0.02
robot_0,2.05,-0.08
robot_0,0.5,2.09
robot_0,4.2,-1.5
robot_0,1.27,-0.02
robot_0,2.05,-0.08
robot_0,0.5,2.09
robot_0,4.2,-1.5
robot_0,4.3,2.56
robot_1,1.46,-0.03
robot_1,1.46,-0.03
robot_1,1.78,-0.27
robot_1,1.46,-0.03
robot_1,1.78,-0.27
robot_1,-0.38,0.29
robot_1,1.46,-0.03
robot_1,1.78,-0.27
robot_1,-0.38,0.29
robot_1,-2.23,-1.05
robot_1,1.46,-0.03
robot_1,1.78,-0.27
robot_1,-0.38,0.29
robot_1,-2.23,-1.05
robot_1,0.58,2.13
robot_1,1.46,-0.03
robot_1,1.78,-0.27
robot_1,-0.38,0.29
robot_1,-2.23,-1.05
robot_1,0.58,2.13
robot_1,2.7,-2.7
robot_1,1.46,-0.03
robot_1,1.78,-0.27
robot_1,-0.38,0.29
robot_1,-2.23,-1.05
robot_1,0.58,2.13
robot_1,2.7,-2.7
robot_1,7.0,-1.8
robot_0,1.27,-0.02
robot_0,2.05,-0.08
robot_0,0.5,2.09
robot_0,4.2,-1.5
robot_0,4.3,2.56
robot_0,2.05,-0.08
robot_0,-4.5,0.3
robot_1,1.46,-0.03
robot_1,1.46,-0.03
robot_1,1.78,-0.27
robot_1,1.46,-0.03
robot_1,1.78,-0.27
robot_1,-0.38,0.29
robot_1,1.46,-0.03
robot_1,1.78,-0.27
robot_1,-0.38,0.29
robot_1,-2.23,-1.05
robot_1,1.46,-0.03
robot_1,1.78,-0.27
robot_1,-0.38,0.29
robot_1,-2.23,-1.05
robot_1,0.58,2.13
robot_1,1.46,-0.03
robot_1,1.78,-0.27
robot_1,-0.38,0.29
robot_1,-2.23,-1.05
robot_1,0.58,2.13
robot_1,2.7,-2.7
robot_1,1.46,-0.03
robot_1,1.78,-0.27
robot_1,-0.38,0.29
robot_1,-2.23,-1.05
robot_1,0.58,2.13
robot_1,2.7,-2.7
robot_1,7.0,-1.8
robot_1,1.46,-0.03
robot_1,1.78,-0.27
robot_1,-0.38,0.29
robot_1,-2.23,-1.05
robot_1,0.58,2.13
robot_1,2.7,-2.7
robot_1,7.0,-1.8
robot_1,-6.54,-1.9
