Topic,X,Y
robot_1,1.64,0.22
robot_0,0.02,0.58
robot_1,1.64,0.22
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_0,0.02,0.58
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_1,1.64,0.22
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_0,0.02,0.58
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.02,0.58
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_1,1.64,0.22
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_0,0.02,0.58
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,6.8,2.0
robot_1,1.64,0.22
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.84,-0.27
robot_1,1.64,0.22
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.84,-0.27
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.84,-0.27
robot_1,3.1,-0.8
robot_0,0.02,0.58
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,6.8,2.0
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,6.8,2.0
robot_0,6.29,2.79
robot_1,1.64,0.22
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.84,-0.27
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.84,-0.27
robot_1,3.1,-0.8
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.84,-0.27
robot_1,3.1,-0.8
robot_1,2.7,-0.05
robot_0,0.02,0.58
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,6.8,2.0
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,6.8,2.0
robot_0,6.29,2.79
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,6.8,2.0
robot_0,6.29,2.79
robot_0,6.25,-2.09
robot_1,1.64,0.22
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.84,-0.27
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.84,-0.27
robot_1,3.1,-0.8
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.84,-0.27
robot_1,3.1,-0.8
robot_1,2.7,-0.05
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.84,-0.27
robot_1,3.1,-0.8
robot_1,2.7,-0.05
robot_1,-0.27,0.2
robot_0,0.02,0.58
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,6.8,2.0
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,6.8,2.0
robot_0,6.29,2.79
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,6.8,2.0
robot_0,6.29,2.79
robot_0,6.25,-2.09
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,6.8,2.0
robot_0,6.29,2.79
robot_0,6.25,-2.09
robot_0,5.65,-1.71
robot_1,1.64,0.22
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.84,-0.27
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.84,-0.27
robot_1,3.1,-0.8
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.84,-0.27
robot_1,3.1,-0.8
robot_1,2.7,-0.05
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.84,-0.27
robot_1,3.1,-0.8
robot_1,2.7,-0.05
robot_1,-0.27,0.2
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.84,-0.27
robot_1,3.1,-0.8
robot_1,2.7,-0.05
robot_1,-0.27,0.2
robot_1,6.08,2.5
robot_0,0.02,0.58
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,6.8,2.0
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,6.8,2.0
robot_0,6.29,2.79
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,6.8,2.0
robot_0,6.29,2.79
robot_0,6.25,-2.09
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,6.8,2.0
robot_0,6.29,2.79
robot_0,6.25,-2.09
robot_0,5.65,-1.71
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,6.8,2.0
robot_0,6.29,2.79
robot_0,6.25,-2.09
robot_0,5.65,-1.71
robot_0,5.75,-1.15
robot_1,1.64,0.22
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.84,-0.27
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.84,-0.27
robot_1,3.1,-0.8
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.84,-0.27
robot_1,3.1,-0.8
robot_1,2.7,-0.05
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.84,-0.27
robot_1,3.1,-0.8
robot_1,2.7,-0.05
robot_1,-0.27,0.2
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.84,-0.27
robot_1,3.1,-0.8
robot_1,2.7,-0.05
robot_1,-0.27,0.2
robot_1,6.08,2.5
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.84,-0.27
robot_1,3.1,-0.8
robot_1,2.7,-0.05
robot_1,-0.27,0.2
robot_1,6.08,2.5
robot_1,7.12,-2.19
robot_0,0.02,0.58
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,6.8,2.0
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,6.8,2.0
robot_0,6.29,2.79
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,6.8,2.0
robot_0,6.29,2.79
robot_0,6.25,-2.09
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,6.8,2.0
robot_0,6.29,2.79
robot_0,6.25,-2.09
robot_0,5.65,-1.71
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,6.8,2.0
robot_0,6.29,2.79
robot_0,6.25,-2.09
robot_0,5.65,-1.71
robot_0,5.75,-1.15
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,6.8,2.0
robot_0,6.29,2.79
robot_0,6.25,-2.09
robot_0,5.65,-1.71
robot_0,5.75,-1.15
robot_0,-1.1,0.0
robot_1,1.64,0.22
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.84,-0.27
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.84,-0.27
robot_1,3.1,-0.8
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.84,-0.27
robot_1,3.1,-0.8
robot_1,2.7,-0.05
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.84,-0.27
robot_1,3.1,-0.8
robot_1,2.7,-0.05
robot_1,-0.27,0.2
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.84,-0.27
robot_1,3.1,-0.8
robot_1,2.7,-0.05
robot_1,-0.27,0.2
robot_1,6.08,2.5
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.84,-0.27
robot_1,3.1,-0.8
robot_1,2.7,-0.05
robot_1,-0.27,0.2
robot_1,6.08,2.5
robot_1,7.12,-2.19
robot_1,1.64,0.22
robot_1,1.34,0.3
robot_1,0.14,2.65
robot_1,3.37,1.77
robot_1,1.84,-0.27
robot_1,3.1,-0.8
robot_1,2.7,-0.05
robot_1,-0.27,0.2
robot_1,6.08,2.5
robot_1,7.12,-2.19
robot_1,0.0,0.1
robot_0,0.02,0.58
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,6.8,2.0
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,6.8,2.0
robot_0,6.29,2.79
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,6.8,2.0
robot_0,6.29,2.79
robot_0,6.25,-2.09
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,6.8,2.0
robot_0,6.29,2.79
robot_0,6.25,-2.09
robot_0,5.65,-1.71
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,6.8,2.0
robot_0,6.29,2.79
robot_0,6.25,-2.09
robot_0,5.65,-1.71
robot_0,5.75,-1.15
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,6.8,2.0
robot_0,6.29,2.79
robot_0,6.25,-2.09
robot_0,5.65,-1.71
robot_0,5.75,-1.15
robot_0,-1.1,0.0
robot_0,0.02,0.58
robot_0,1.26,1.54
robot_0,1.21,1.27
robot_0,0.14,3.11
robot_0,6.8,2.0
robot_0,6.29,2.79
robot_0,6.25,-2.09
robot_0,5.65,-1.71
robot_0,5.75,-1.15
robot_0,-1.1,0.0
robot_0,1.7,-4.1
