Topic,X,Y
robot_1,0.74,0.81
robot_1,0.74,0.81
robot_1,0.74,0.81
robot_1,3.0,1.65
robot_0,2.4,-2.5
robot_1,0.74,0.81
robot_1,0.74,0.81
robot_1,3.0,1.65
robot_1,0.74,0.81
robot_1,3.0,1.65
robot_1,-0.32,0.34
robot_1,0.74,0.81
robot_1,0.74,0.81
robot_1,3.0,1.65
robot_1,0.74,0.81
robot_1,3.0,1.65
robot_1,-0.32,0.34
robot_1,0.74,0.81
robot_1,3.0,1.65
robot_1,-0.32,0.34
robot_1,-1.7,-2.3
robot_1,0.74,0.81
robot_1,3.0,1.65
robot_1,-0.32,0.34
robot_1,-1.7,-2.3
robot_1,-0.32,0.34
robot_1,-1.58,-0.28
robot_0,2.4,-2.5
robot_0,2.4,-2.5
robot_0,-4.25,0.7
robot_1,0.74,0.81
robot_1,3.0,1.65
robot_1,-0.32,0.34
robot_1,-1.7,-2.3
robot_1,-0.32,0.34
robot_1,-1.58,-0.28
robot_1,0.74,0.81
robot_1,3.0,1.65
robot_1,-0.32,0.34
robot_1,-1.7,-2.3
robot_1,-0.32,0.34
robot_1,-1.58,-0.28
robot_1,6.4,-4.1
robot_0,2.4,-2.5
robot_0,2.4,-2.5
robot_0,-4.25,0.7
robot_0,2.4,-2.5
robot_0,-4.25,0.7
robot_0,-5.21,-1.27
robot_1,0.74,0.81
robot_1,3.0,1.65
robot_1,-0.32,0.34
robot_1,-1.7,-2.3
robot_1,-0.32,0.34
robot_1,-1.58,-0.28
robot_1,0.74,0.81
robot_1,3.0,1.65
robot_1,-0.32,0.34
robot_1,-1.7,-2.3
robot_1,-0.32,0.34
robot_1,-1.58,-0.28
robot_1,6.4,-4.1
robot_1,0.74,0.81
robot_1,3.0,1.65
robot_1,-0.32,0.34
robot_1,-1.7,-2.3
robot_1,-0.32,0.34
robot_1,-1.58,-0.28
robot_1,6.4,-4.1
robot_1,7.1,2.4
