Topic,X,Y
robot_1,1.27,0.51
robot_1,1.27,0.51
robot_1,1.27,0.51
robot_1,1.26,0.07
robot_1,1.27,0.51
robot_1,1.27,0.51
robot_1,1.26,0.07
robot_1,1.27,0.51
robot_1,1.26,0.07
robot_1,1.51,0.34
robot_1,1.27,0.51
robot_1,1.27,0.51
robot_1,1.26,0.07
robot_1,1.27,0.51
robot_1,1.26,0.07
robot_1,1.51,0.34
robot_1,1.27,0.51
robot_1,1.26,0.07
robot_1,1.51,0.34
robot_1,0.85,2.57
robot_0,3.51,1.75
robot_1,1.27,0.51
robot_1,1.26,0.07
robot_1,1.51,0.34
robot_1,0.85,2.57
robot_1,0.85,2.57
robot_1,-1.05,0.12
robot_0,3.51,1.75
robot_0,3.51,1.75
robot_0,-1.97,-0.95
robot_1,1.27,0.51
robot_1,1.26,0.07
robot_1,1.51,0.34
robot_1,0.85,2.57
robot_1,0.85,2.57
robot_1,-1.05,0.12
robot_1,1.27,0.51
robot_1,1.26,0.07
robot_1,1.51,0.34
robot_1,0.85,2.57
robot_1,0.85,2.57
robot_1,-1.05,0.12
robot_1,1.96,-0.11
robot_1,1.27,0.51
robot_1,1.26,0.07
robot_1,1.51,0.34
robot_1,0.85,2.57
robot_1,0.85,2.57
robot_1,-1.05,0.12
robot_1,1.27,0.51
robot_1,1.26,0.07
robot_1,1.51,0.34
robot_1,0.85,2.57
robot_1,0.85,2.57
robot_1,-1.05,0.12
robot_1,1.96,-0.11
robot_1,1.27,0.51
robot_1,1.26,0.07
robot_1,1.51,0.34
robot_1,0.85,2.57
robot_1,0.85,2.57
robot_1,-1.05,0.12
robot_1,1.96,-0.11
robot_1,4.15,1.39
robot_0,3.51,1.75
robot_0,3.51,1.75
robot_0,-1.97,-0.95
robot_0,3.51,1.75
robot_0,-1.97,-0.95
robot_0,-3.56,-0.48
robot_1,1.27,0.51
robot_1,1.26,0.07
robot_1,1.51,0.34
robot_1,0.85,2.57
robot_1,0.85,2.57
robot_1,-1.05,0.12
robot_1,1.27,0.51
robot_1,1.26,0.07
robot_1,1.51,0.34
