Topic,X,Y
robot_1,1.63,0.06
robot_1,1.63,0.06
robot_1,1.63,0.06
robot_1,1.46,0.46
robot_1,1.63,0.06
robot_1,1.63,0.06
robot_1,1.46,0.46
robot_1,1.63,0.06
robot_1,1.46,0.46
robot_1,6.5,2.2
robot_0,3.4,1.73
robot_1,1.63,0.06
robot_1,1.63,0.06
robot_1,1.46,0.46
robot_1,1.63,0.06
robot_1,1.46,0.46
robot_1,6.5,2.2
robot_1,1.63,0.06
robot_1,1.46,0.46
robot_1,6.5,2.2
robot_1,-0.17,0.23
robot_0,3.4,1.73
robot_0,3.4,1.73
robot_0,8.4,1.3
robot_0,3.4,1.73
robot_0,3.4,1.73
robot_0,8.4,1.3
robot_0,3.4,1.73
robot_0,8.4,1.3
robot_0,-0.6,4.5
robot_1,1.63,0.06
robot_1,1.46,0.46
robot_1,6.5,2.2
robot_1,-0.17,0.23
robot_1,1.63,0.06
robot_1,5.24,-0.38
robot_1,1.63,0.06
robot_1,1.46,0.46
robot_1,6.5,2.2
robot_1,-0.17,0.23
robot_1,1.63,0.06
robot_1,5.24,-0.38
robot_1,5.24,-0.38
robot_1,-1.3,-0.48
robot_0,3.4,1.73
robot_0,3.4,1.73
robot_0,8.4,1.3
robot_0,3.4,1.73
robot_0,8.4,1.3
robot_0,-0.6,4.5
robot_0,3.4,1.73
robot_0,8.4,1.3
robot_0,-0.6,4.5
robot_0,8.79,2.72
robot_1,1.63,0.06
robot_1,1.46,0.46
robot_1,6.5,2.2
robot_1,-0.17,0.23
robot_1,1.63,0.06
robot_1,5.24,-0.38
robot_1,5.24,-0.38
robot_1,-1.3,-0.48
robot_1,-0.17,0.23
robot_1,-0.37,-0.06
robot_1,1.63,0.06
robot_1,1.46,0.46
robot_1,6.5,2.2
robot_1,-0.17,0.23
robot_1,1.63,0.06
robot_1,5.24,-0.38
robot_1,5.24,-0.38
robot_1,-1.3,-0.48
robot_1,-0.17,0.23
robot_1,-0.37,-0.06
robot_1,1.63,0.06
robot_1,1.46,0.46
robot_1,6.5,2.2
robot_1,-0.17,0.23
robot_1,1.63,0.06
robot_1,5.24,-0.38
robot_1,5.24,-0.38
robot_1,-1.3,-0.48
robot_1,-0.17,0.23
robot_1,-0.37,-0.06
robot_1,4.38,0.09
robot_1,1.63,0.06
robot_1,1.46,0.46
robot_1,6.5,2.2
robot_1,-0.17,0.23
robot_1,1.63,0.06
robot_1,5.24,-0.38
robot_1,5.24,-0.38
robot_1,-1.3,-0.48
robot_1,-0.17,0.23
robot_1,-0.37,-0.06
robot_1,1.63,0.06
robot_1,1.46,0.46
robot_1,6.5,2.2
robot_1,-0.17,0.23
robot_1,1.63,0.06
robot_1,5.24,-0.38
robot_1,5.24,-0.38
robot_1,-1.3,-0.48
robot_1,-0.17,0.23
robot_1,-0.37,-0.06
robot_1,4.38,0.09
robot_1,1.63,0.06
robot_1,1.46,0.46
robot_1,6.5,2.2
robot_1,-0.17,0.23
robot_1,1.63,0.06
robot_1,5.24,-0.38
robot_1,5.24,-0.38
robot_1,-1.3,-0.48
robot_1,-0.17,0.23
robot_1,-0.37,-0.06
robot_1,4.38,0.09
robot_1,-4.0,-2.4
robot_0,3.4,1.73
robot_0,3.4,1.73
robot_0,8.4,1.3
robot_0,3.4,1.73
robot_0,8.4,1.3
robot_0,-0.6,4.5
robot_0,3.4,1.73
robot_0,8.4,1.3
robot_0,-0.6,4.5
robot_0,8.79,2.72
robot_0,3.4,1.73
robot_0,8.4,1.3
robot_0,-0.6,4.5
robot_0,8.79,2.72
robot_0,-4.7,-2.6
robot_1,1.63,0.06
robot_1,1.46,0.46
robot_1,6.5,2.2
robot_1,-0.17,0.23
robot_1,1.63,0.06
robot_1,5.24,-0.38
robot_1,5.24,-0.38
robot_1,-1.3,-0.48
robot_1,-0.17,0.23
robot_1,-0.37,-0.06
robot_1,1.63,0.06
robot_1,1.46,0.46
robot_1,6.5,2.2
robot_1,-0.17,0.23
robot_1,1.63,0.06
robot_1,5.24,-0.38
robot_1,5.24,-0.38
robot_1,-1.3,-0.48
robot_1,-0.17,0.23
robot_1,-0.37,-0.06
robot_1,4.38,0.09
robot_1,1.63,0.06
robot_1,1.46,0.46
robot_1,6.5,2.2
robot_1,-0.17,0.23
robot_1,1.63,0.06
robot_1,5.24,-0.38
robot_1,5.24,-0.38
robot_1,-1.3,-0.48
robot_1,-0.17,0.23
robot_1,-0.37,-0.06
robot_1,4.38,0.09
robot_1,-4.0,-2.4
robot_1,1.63,0.06
robot_1,1.46,0.46
robot_1,6.5,2.2
robot_1,-0.17,0.23
robot_1,1.63,0.06
robot_1,5.24,-0.38
robot_1,5.24,-0.38
robot_1,-1.3,-0.48
robot_1,-0.17,0.23
robot_1,-0.37,-0.06
robot_1,4.38,0.09
robot_1,-4.0,-2.4
robot_1,7.22,-2.61
