Topic,X,Y
robot_1,1.18,0.84
robot_1,1.18,0.84
robot_1,1.18,0.84
robot_1,0.96,2.85
robot_0,3.48,1.67
robot_1,1.18,0.84
robot_1,1.18,0.84
robot_1,0.96,2.85
robot_1,1.18,0.84
robot_1,0.96,2.85
robot_1,1.71,-0.99
robot_0,3.48,1.67
robot_0,3.48,1.67
robot_0,5.95,-0.6
robot_1,1.18,0.84
robot_1,1.18,0.84
robot_1,0.96,2.85
robot_1,1.18,0.84
robot_1,0.96,2.85
robot_1,1.71,-0.99
robot_1,1.18,0.84
robot_1,0.96,2.85
robot_1,1.71,-0.99
robot_1,1.87,-0.75
robot_1,1.18,0.84
robot_1,1.18,0.84
robot_1,0.96,2.85
robot_1,1.18,0.84
robot_1,0.96,2.85
robot_1,1.71,-0.99
robot_1,1.18,0.84
robot_1,0.96,2.85
robot_1,1.71,-0.99
robot_1,1.87,-0.75
robot_1,1.18,0.84
robot_1,0.96,2.85
robot_1,1.71,-0.99
robot_1,1.87,-0.75
robot_1,5.95,-0.6
robot_0,3.48,1.67
robot_0,3.48,1.67
robot_0,5.95,-0.6
robot_0,3.48,1.67
robot_0,5.95,-0.6
robot_0,5.85,2.3
robot_1,1.18,0.84
robot_1,1.18,0.84
robot_1,0.96,2.85
robot_1,1.18,0.84
robot_1,0.96,2.85
robot_1,1.71,-0.99
robot_1,1.18,0.84
robot_1,0.96,2.85
robot_1,1.71,-0.99
robot_1,1.87,-0.75
robot_1,1.18,0.84
robot_1,0.96,2.85
robot_1,1.71,-0.99
robot_1,1.87,-0.75
robot_1,5.95,-0.6
robot_1,1.18,0.84
robot_1,0.96,2.85
robot_1,1.71,-0.99
robot_1,1.87,-0.75
robot_1,5.95,-0.6
robot_1,7.6,-4.6
robot_0,3.48,1.67
robot_0,3.48,1.67
robot_0,5.95,-0.6
robot_0,3.48,1.67
robot_0,5.95,-0.6
robot_0,5.85,2.3
robot_0,3.48,1.67
robot_0,5.95,-0.6
robot_0,5.85,2.3
robot_0,6.72,1.25
robot_1,1.18,0.84
robot_1,0.96,2.85
robot_1,1.71,-0.99
robot_1,1.87,-0.75
robot_1,5.95,-0.6
robot_1,7.6,-4.6
robot_1,7.6,-4.6
robot_1,7.15,-2.63
robot_0,3.48,1.67
robot_0,3.48,1.67
robot_0,5.95,-0.6
robot_0,3.48,1.67
robot_0,5.95,-0.6
robot_0,5.85,2.3
robot_0,3.48,1.67
robot_0,5.95,-0.6
robot_0,5.85,2.3
robot_0,6.72,1.25
robot_0,3.48,1.67
robot_0,5.95,-0.6
robot_0,5.85,2.3
robot_0,6.72,1.25
robot_0,7.6,1.3
robot_1,1.18,0.84
robot_1,0.96,2.85
robot_1,1.71,-0.99
robot_1,1.87,-0.75
robot_1,5.95,-0.6
robot_1,7.6,-4.6
robot_1,7.6,-4.6
robot_1,7.15,-2.63
robot_1,1.18,0.84
robot_1,0.96,2.85
robot_1,1.71,-0.99
robot_1,1.87,-0.75
robot_1,5.95,-0.6
robot_1,7.6,-4.6
robot_1,7.6,-4.6
robot_1,7.15,-2.63
robot_1,2.25,-4.15
robot_0,3.48,1.67
robot_0,5.95,-0.6
robot_0,5.85,2.3
robot_0,6.72,1.25
robot_0,7.6,1.3
robot_0,5.85,2.3
robot_0,3.92,1.25
robot_1,1.18,0.84
robot_1,0.96,2.85
robot_1,1.71,-0.99
robot_1,1.87,-0.75
robot_1,5.95,-0.6
robot_1,7.6,-4.6
robot_1,7.6,-4.6
robot_1,7.15,-2.63
robot_1,1.18,0.84
robot_1,0.96,2.85
robot_1,1.71,-0.99
robot_1,1.87,-0.75
robot_1,5.95,-0.6
robot_1,7.6,-4.6
robot_1,7.6,-4.6
robot_1,7.15,-2.63
robot_1,2.25,-4.15
robot_1,1.18,0.84
robot_1,0.96,2.85
robot_1,1.71,-0.99
robot_1,1.87,-0.75
robot_1,5.95,-0.6
robot_1,7.6,-4.6
robot_1,7.6,-4.6
robot_1,7.15,-2.63
robot_1,2.25,-4.15
robot_1,-3.7,1.0
robot_0,3.48,1.67
robot_0,5.95,-0.6
robot_0,5.85,2.3
robot_0,6.72,1.25
robot_0,7.6,1.3
robot_0,5.85,2.3
robot_0,3.92,1.25
robot_0,3.92,1.25
robot_0,-0.5,-4.5
