Topic,X,Y
robot_1,1.01,0.37
robot_1,1.01,0.37
robot_1,1.01,0.37
robot_1,1.08,0.43
robot_1,1.01,0.37
robot_1,1.01,0.37
robot_1,1.08,0.43
robot_1,1.01,0.37
robot_1,1.08,0.43
robot_1,2.0,0.21
robot_1,1.01,0.37
robot_1,1.01,0.37
robot_1,1.08,0.43
robot_1,1.01,0.37
robot_1,1.08,0.43
robot_1,2.0,0.21
robot_1,1.01,0.37
robot_1,1.08,0.43
robot_1,2.0,0.21
robot_1,5.9,2.0
robot_0,2.06,0.2
robot_0,2.06,0.2
robot_0,2.06,0.2
robot_0,0.27,-1.93
robot_1,1.01,0.37
robot_1,1.01,0.37
robot_1,1.08,0.43
robot_1,1.01,0.37
robot_1,1.08,0.43
robot_1,2.0,0.21
robot_1,1.01,0.37
robot_1,1.08,0.43
robot_1,2.0,0.21
robot_1,5.9,2.0
robot_1,1.01,0.37
robot_1,1.08,0.43
robot_1,2.0,0.21
robot_1,5.9,2.0
robot_1,6.85,1.3
robot_1,1.01,0.37
robot_1,1.01,0.37
robot_1,1.08,0.43
robot_1,1.01,0.37
robot_1,1.08,0.43
robot_1,2.0,0.21
robot_1,1.01,0.37
robot_1,1.08,0.43
robot_1,2.0,0.21
robot_1,5.9,2.0
robot_1,1.01,0.37
robot_1,1.08,0.43
robot_1,2.0,0.21
robot_1,5.9,2.0
robot_1,6.85,1.3
robot_1,1.01,0.37
robot_1,1.08,0.43
robot_1,2.0,0.21
robot_1,5.9,2.0
robot_1,6.85,1.3
robot_1,3.8,0.9
robot_0,2.06,0.2
robot_0,2.06,0.2
robot_0,0.27,-1.93
robot_0,2.06,0.2
robot_0,0.27,-1.93
robot_0,7.4,-1.33
robot_1,1.01,0.37
robot_1,1.01,0.37
robot_1,1.08,0.43
robot_1,1.01,0.37
robot_1,1.08,0.43
robot_1,2.0,0.21
robot_1,1.01,0.37
robot_1,1.08,0.43
robot_1,2.0,0.21
robot_1,5.9,2.0
robot_1,1.01,0.37
robot_1,1.08,0.43
robot_1,2.0,0.21
robot_1,5.9,2.0
robot_1,6.85,1.3
robot_1,1.01,0.37
robot_1,1.08,0.43
robot_1,2.0,0.21
robot_1,5.9,2.0
robot_1,6.85,1.3
robot_1,3.8,0.9
robot_1,1.01,0.37
robot_1,1.08,0.43
robot_1,2.0,0.21
robot_1,5.9,2.0
robot_1,6.85,1.3
robot_1,3.8,0.9
robot_1,-0.5,2.4
robot_0,2.06,0.2
robot_0,2.06,0.2
robot_0,0.27,-1.93
robot_0,2.06,0.2
robot_0,0.27,-1.93
robot_0,7.4,-1.33
robot_0,2.06,0.2
robot_0,0.27,-1.93
robot_0,7.4,-1.33
robot_0,-1.54,3.03
robot_1,1.01,0.37
robot_1,1.01,0.37
robot_1,1.08,0.43
robot_1,1.01,0.37
robot_1,1.08,0.43
robot_1,2.0,0.21
robot_1,1.01,0.37
robot_1,1.08,0.43
robot_1,2.0,0.21
robot_1,5.9,2.0
robot_1,1.01,0.37
robot_1,1.08,0.43
robot_1,2.0,0.21
robot_1,5.9,2.0
robot_1,6.85,1.3
robot_1,1.01,0.37
robot_1,1.08,0.43
robot_1,2.0,0.21
robot_1,5.9,2.0
robot_1,6.85,1.3
robot_1,3.8,0.9
robot_1,1.01,0.37
robot_1,1.08,0.43
robot_1,2.0,0.21
robot_1,5.9,2.0
robot_1,6.85,1.3
robot_1,3.8,0.9
robot_1,-0.5,2.4
robot_1,1.01,0.37
robot_1,1.08,0.43
robot_1,2.0,0.21
robot_1,5.9,2.0
robot_1,6.85,1.3
robot_1,3.8,0.9
robot_1,-0.5,2.4
robot_1,1.4,4.3
robot_0,2.06,0.2
robot_0,2.06,0.2
robot_0,0.27,-1.93
robot_0,2.06,0.2
robot_0,0.27,-1.93
robot_0,7.4,-1.33
robot_0,2.06,0.2
robot_0,0.27,-1.93
robot_0,7.4,-1.33
robot_0,-1.54,3.03
robot_0,2.06,0.2
robot_0,0.27,-1.93
robot_0,7.4,-1.33
robot_0,-1.54,3.03
robot_0,-1.45,3.99
