Topic,X,Y
robot_1,1.12,0.46
robot_0,3.4,2.0
robot_1,1.12,0.46
robot_1,1.12,0.46
robot_1,1.78,0.38
robot_1,1.12,0.46
robot_1,1.12,0.46
robot_1,1.78,0.38
robot_1,1.12,0.46
robot_1,1.78,0.38
robot_1,0.2,-0.03
robot_1,1.12,0.46
robot_1,1.12,0.46
robot_1,1.78,0.38
robot_1,1.12,0.46
robot_1,1.78,0.38
robot_1,0.2,-0.03
robot_1,1.12,0.46
robot_1,1.78,0.38
robot_1,0.2,-0.03
robot_1,1.12,0.52
robot_0,3.4,2.0
robot_0,3.4,2.0
robot_0,2.07,-0.2
robot_1,1.12,0.46
robot_1,1.12,0.46
robot_1,1.78,0.38
robot_1,1.12,0.46
robot_1,1.78,0.38
robot_1,0.2,-0.03
robot_1,1.12,0.46
robot_1,1.78,0.38
robot_1,0.2,-0.03
robot_1,1.12,0.52
robot_1,1.12,0.46
robot_1,1.78,0.38
robot_1,0.2,-0.03
robot_1,1.12,0.52
robot_1,3.34,-0.75
robot_0,3.4,2.0
robot_0,3.4,2.0
robot_0,2.07,-0.2
robot_0,3.4,2.0
robot_0,2.07,-0.2
robot_0,4.2,2.45
robot_1,1.12,0.46
robot_1,1.12,0.46
robot_1,1.78,0.38
robot_1,1.12,0.46
robot_1,1.78,0.38
robot_1,0.2,-0.03
robot_1,1.12,0.46
robot_1,1.78,0.38
robot_1,0.2,-0.03
robot_1,1.12,0.52
robot_1,1.12,0.46
robot_1,1.78,0.38
robot_1,0.2,-0.03
robot_1,1.12,0.52
robot_1,3.34,-0.75
robot_1,1.12,0.46
robot_1,1.78,0.38
robot_1,0.2,-0.03
robot_1,1.12,0.52
robot_1,3.34,-0.75
robot_1,1.09,2.31
robot_0,3.4,2.0
robot_0,3.4,2.0
robot_0,2.07,-0.2
robot_0,3.4,2.0
robot_0,2.07,-0.2
robot_0,4.2,2.45
robot_0,3.4,2.0
robot_0,2.07,-0.2
robot_0,4.2,2.45
robot_0,4.27,-1.16
robot_1,1.12,0.46
robot_1,1.12,0.46
robot_1,1.78,0.38
robot_1,1.12,0.46
robot_1,1.78,0.38
robot_1,0.2,-0.03
robot_1,1.12,0.46
robot_1,1.78,0.38
robot_1,0.2,-0.03
robot_1,1.12,0.52
robot_1,1.12,0.46
robot_1,1.78,0.38
robot_1,0.2,-0.03
robot_1,1.12,0.52
robot_1,3.34,-0.75
robot_1,1.12,0.46
robot_1,1.78,0.38
robot_1,0.2,-0.03
robot_1,1.12,0.52
robot_1,3.34,-0.75
robot_1,1.09,2.31
robot_1,1.12,0.46
robot_1,1.78,0.38
robot_1,0.2,-0.03
robot_1,1.12,0.52
robot_1,3.34,-0.75
robot_1,1.09,2.31
robot_1,2.15,0.63
robot_1,1.12,0.46
