Topic,X,Y
robot_0,3.9,-0.3
robot_1,3.8,0.7
robot_1,3.8,0.7
robot_1,3.8,0.7
robot_1,4.3,-0.15
robot_0,3.9,-0.3
robot_0,3.9,-0.3
robot_0,2.17,1.3
robot_1,3.8,0.7
robot_1,3.8,0.7
robot_1,4.3,-0.15
robot_1,3.8,0.7
robot_1,4.3,-0.15
robot_1,3.49,1.24
robot_1,3.8,0.7
robot_1,3.8,0.7
robot_1,4.3,-0.15
robot_1,3.8,0.7
robot_1,4.3,-0.15
robot_1,3.49,1.24
robot_1,3.8,0.7
robot_1,4.3,-0.15
robot_1,3.49,1.24
robot_1,0.9,1.5
robot_1,3.8,0.7
robot_1,4.3,-0.15
robot_1,3.49,1.24
robot_1,0.9,1.5
robot_1,3.8,0.7
robot_1,-0.0,3.7
robot_0,3.9,-0.3
robot_0,3.9,-0.3
robot_0,2.17,1.3
robot_0,3.9,-0.3
robot_0,2.17,1.3
robot_0,4.6,2.0
robot_1,3.8,0.7
robot_1,4.3,-0.15
robot_1,3.49,1.24
robot_1,0.9,1.5
robot_1,3.8,0.7
robot_1,-0.0,3.7
robot_1,0.9,1.5
robot_1,-0.31,0.29
robot_0,3.9,-0.3
robot_0,3.9,-0.3
robot_0,2.17,1.3
robot_0,3.9,-0.3
robot_0,2.17,1.3
robot_0,4.6,2.0
robot_0,3.9,-0.3
robot_0,2.17,1.3
robot_0,4.6,2.0
robot_0,4.6,2.0
robot_0,3.9,-0.3
robot_0,3.9,-0.3
robot_0,2.17,1.3
robot_0,3.9,-0.3
robot_0,2.17,1.3
robot_0,4.6,2.0
robot_0,3.9,-0.3
robot_0,2.17,1.3
robot_0,4.6,2.0
robot_0,4.6,2.0
robot_0,3.9,-0.3
robot_0,2.17,1.3
robot_0,4.6,2.0
robot_0,4.6,2.0
robot_0,5.12,-0.59
robot_1,3.8,0.7
robot_1,4.3,-0.15
robot_1,3.49,1.24
robot_1,0.9,1.5
robot_1,3.8,0.7
robot_1,-0.0,3.7
robot_1,0.9,1.5
robot_1,-0.31,0.29
robot_1,3.8,0.7
robot_1,3.7,-0.5
robot_0,3.9,-0.3
robot_0,3.9,-0.3
robot_0,2.17,1.3
robot_0,3.9,-0.3
robot_0,2.17,1.3
robot_0,4.6,2.0
robot_0,3.9,-0.3
robot_0,2.17,1.3
robot_0,4.6,2.0
robot_0,4.6,2.0
robot_0,3.9,-0.3
robot_0,2.17,1.3
robot_0,4.6,2.0
robot_0,4.6,2.0
robot_0,5.12,-0.59
robot_0,3.9,-0.3
robot_0,2.17,1.3
robot_0,4.6,2.0
robot_0,4.6,2.0
robot_0,5.12,-0.59
robot_0,4.4,1.9
robot_1,3.8,0.7
robot_1,4.3,-0.15
robot_1,3.49,1.24
robot_1,0.9,1.5
robot_1,3.8,0.7
robot_1,-0.0,3.7
robot_1,0.9,1.5
robot_1,-0.31,0.29
robot_1,3.8,0.7
robot_1,3.7,-0.5
robot_1,3.8,0.7
robot_1,4.3,-0.15
robot_1,3.49,1.24
