Topic,X,Y
robot_0,1.9,1.13
robot_1,3.8,0.7
robot_1,3.8,0.7
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_0,1.9,1.13
robot_0,1.9,1.13
robot_0,3.07,1.81
robot_1,3.8,0.7
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_0,1.9,1.13
robot_0,1.9,1.13
robot_0,3.07,1.81
robot_0,1.9,1.13
robot_0,3.07,1.81
robot_0,5.35,-0.2
robot_1,3.8,0.7
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_0,1.9,1.13
robot_0,1.9,1.13
robot_0,3.07,1.81
robot_0,1.9,1.13
robot_0,3.07,1.81
robot_0,5.35,-0.2
robot_0,1.9,1.13
robot_0,3.07,1.81
robot_0,5.35,-0.2
robot_0,3.3,1.4
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,4.59,1.6
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,4.59,1.6
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,4.59,1.6
robot_1,4.18,1.47
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,4.59,1.6
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,4.59,1.6
robot_1,4.18,1.47
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,4.59,1.6
robot_1,4.18,1.47
robot_1,5.26,-0.98
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,4.59,1.6
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,4.59,1.6
robot_1,4.18,1.47
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,4.59,1.6
robot_1,4.18,1.47
robot_1,5.26,-0.98
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,4.59,1.6
robot_1,4.18,1.47
robot_1,5.26,-0.98
robot_1,4.0,1.5
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,4.59,1.6
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,4.59,1.6
robot_1,4.18,1.47
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,4.59,1.6
robot_1,4.18,1.47
robot_1,5.26,-0.98
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,4.59,1.6
robot_1,4.18,1.47
robot_1,5.26,-0.98
robot_1,4.0,1.5
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,4.59,1.6
robot_1,4.18,1.47
robot_1,5.26,-0.98
robot_1,4.0,1.5
robot_1,5.01,-0.6
robot_0,1.9,1.13
robot_0,3.07,1.81
robot_0,5.35,-0.2
robot_0,3.3,1.4
robot_0,5.35,-0.2
robot_0,2.58,-2.53
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,4.59,1.6
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,4.59,1.6
robot_1,4.18,1.47
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,4.59,1.6
robot_1,4.18,1.47
robot_1,5.26,-0.98
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,4.59,1.6
robot_1,4.18,1.47
robot_1,5.26,-0.98
robot_1,4.0,1.5
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,4.59,1.6
robot_1,4.18,1.47
robot_1,5.26,-0.98
robot_1,4.0,1.5
robot_1,5.01,-0.6
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,4.59,1.6
robot_1,4.18,1.47
robot_1,5.26,-0.98
robot_1,4.0,1.5
robot_1,5.01,-0.6
robot_1,3.1,1.1
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,4.59,1.6
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,4.59,1.6
robot_1,4.18,1.47
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,4.59,1.6
robot_1,4.18,1.47
robot_1,5.26,-0.98
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,4.59,1.6
robot_1,4.18,1.47
robot_1,5.26,-0.98
robot_1,4.0,1.5
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
robot_1,4.59,1.6
robot_1,4.18,1.47
robot_1,5.26,-0.98
robot_1,4.0,1.5
robot_1,5.01,-0.6
robot_1,3.8,0.7
robot_1,2.97,1.22
robot_1,3.3,1.37
robot_1,5.5,2.16
robot_1,3.8,0.7
robot_1,4.31,1.55
