Topic,X,Y
robot_0,2.25,-0.09
robot_1,3.8,0.7
robot_0,2.25,-0.09
robot_0,2.25,-0.09
robot_0,2.33,-0.0
robot_0,2.25,-0.09
robot_0,2.25,-0.09
robot_0,2.33,-0.0
robot_0,2.25,-0.09
robot_0,2.33,-0.0
robot_0,4.64,-0.23
robot_1,3.8,0.7
robot_1,3.8,0.7
robot_1,1.5,0.36
robot_0,2.25,-0.09
robot_0,2.25,-0.09
robot_0,2.33,-0.0
robot_0,2.25,-0.09
robot_0,2.33,-0.0
robot_0,4.64,-0.23
robot_0,2.25,-0.09
robot_0,2.33,-0.0
robot_0,4.64,-0.23
robot_0,1.41,1.18
robot_1,3.8,0.7
robot_1,3.8,0.7
robot_1,1.5,0.36
robot_1,3.8,0.7
robot_1,1.5,0.36
robot_1,2.68,1.14
robot_1,3.8,0.7
robot_1,3.8,0.7
robot_1,1.5,0.36
robot_1,3.8,0.7
robot_1,1.5,0.36
robot_1,2.68,1.14
robot_1,3.8,0.7
robot_1,1.5,0.36
robot_1,2.68,1.14
robot_1,2.53,0.89
robot_1,3.8,0.7
robot_1,1.5,0.36
robot_1,2.68,1.14
robot_1,2.53,0.89
robot_1,2.53,0.89
robot_1,2.23,1.39
robot_1,3.8,0.7
robot_1,1.5,0.36
robot_1,2.68,1.14
robot_1,2.53,0.89
robot_1,2.53,0.89
robot_1,2.23,1.39
robot_1,2.53,0.89
robot_1,4.7,-0.7
robot_0,2.25,-0.09
robot_0,2.33,-0.0
robot_0,4.64,-0.23
robot_0,1.41,1.18
robot_0,4.64,-0.23
robot_0,0.25,-0.06
robot_1,3.8,0.7
robot_1,1.5,0.36
robot_1,2.68,1.14
robot_1,2.53,0.89
robot_1,2.53,0.89
robot_1,2.23,1.39
robot_1,2.53,0.89
robot_1,4.7,-0.7
robot_1,4.7,-0.7
robot_1,5.5,1.1
