Topic,X,Y
robot_0,3.9,0.7
robot_1,0.24,-0.05
robot_0,3.9,0.7
robot_0,3.9,0.7
robot_0,3.7,1.3
robot_1,0.24,-0.05
robot_1,0.24,-0.05
robot_1,0.52,0.43
robot_0,3.9,0.7
robot_0,3.9,0.7
robot_0,3.7,1.3
robot_0,3.9,0.7
robot_0,3.7,1.3
robot_0,1.05,-1.5
robot_1,0.24,-0.05
robot_1,0.24,-0.05
robot_1,0.52,0.43
robot_1,0.24,-0.05
robot_1,0.52,0.43
robot_1,4.8,-0.91
robot_0,3.9,0.7
robot_0,3.9,0.7
robot_0,3.7,1.3
robot_0,3.9,0.7
robot_0,3.7,1.3
robot_0,1.05,-1.5
robot_0,3.9,0.7
robot_0,3.7,1.3
robot_0,1.05,-1.5
robot_0,1.53,-2.31
robot_1,0.24,-0.05
robot_1,0.24,-0.05
robot_1,0.52,0.43
robot_1,0.24,-0.05
robot_1,0.52,0.43
robot_1,4.8,-0.91
robot_1,0.24,-0.05
robot_1,0.52,0.43
robot_1,4.8,-0.91
robot_1,3.63,1.89
robot_0,3.9,0.7
robot_0,3.9,0.7
robot_0,3.7,1.3
robot_0,3.9,0.7
robot_0,3.7,1.3
robot_0,1.05,-1.5
robot_0,3.9,0.7
robot_0,3.7,1.3
robot_0,1.05,-1.5
robot_0,1.53,-2.31
robot_0,3.9,0.7
robot_0,3.7,1.3
robot_0,1.05,-1.5
robot_0,1.53,-2.31
robot_0,1.19,-1.31
robot_1,0.24,-0.05
robot_1,0.24,-0.05
robot_1,0.52,0.43
robot_1,0.24,-0.05
robot_1,0.52,0.43
robot_1,4.8,-0.91
robot_1,0.24,-0.05
robot_1,0.52,0.43
robot_1,4.8,-0.91
robot_1,3.63,1.89
robot_1,0.24,-0.05
robot_1,0.52,0.43
robot_1,4.8,-0.91
robot_1,3.63,1.89
robot_1,-1.5,0.8
robot_0,3.9,0.7
robot_0,3.9,0.7
robot_0,3.7,1.3
robot_0,3.9,0.7
robot_0,3.7,1.3
robot_0,1.05,-1.5
robot_0,3.9,0.7
robot_0,3.7,1.3
robot_0,1.05,-1.5
robot_0,1.53,-2.31
robot_0,3.9,0.7
robot_0,3.7,1.3
robot_0,1.05,-1.5
robot_0,1.53,-2.31
robot_0,1.19,-1.31
robot_0,3.9,0.7
robot_0,3.7,1.3
robot_0,1.05,-1.5
robot_0,1.53,-2.31
robot_0,1.19,-1.31
robot_0,5.5,-1.7
robot_1,0.24,-0.05
robot_1,0.24,-0.05
robot_1,0.52,0.43
robot_1,0.24,-0.05
robot_1,0.52,0.43
robot_1,4.8,-0.91
robot_1,0.24,-0.05
robot_1,0.52,0.43
robot_1,4.8,-0.91
robot_1,3.63,1.89
robot_1,0.24,-0.05
robot_1,0.52,0.43
robot_1,4.8,-0.91
robot_1,3.63,1.89
robot_1,-1.5,0.8
robot_1,0.24,-0.05
robot_1,0.52,0.43
robot_1,4.8,-0.91
robot_1,3.63,1.89
robot_1,-1.5,0.8
robot_1,4.6,-0.5
robot_0,3.9,0.7
robot_0,3.9,0.7
robot_0,3.7,1.3
robot_0,3.9,0.7
robot_0,3.7,1.3
robot_0,1.05,-1.5
robot_0,3.9,0.7
robot_0,3.7,1.3
robot_0,1.05,-1.5
robot_0,1.53,-2.31
robot_0,3.9,0.7
robot_0,3.7,1.3
robot_0,1.05,-1.5
robot_0,1.53,-2.31
robot_0,1.19,-1.31
robot_0,3.9,0.7
robot_0,3.7,1.3
robot_0,1.05,-1.5
robot_0,1.53,-2.31
robot_0,1.19,-1.31
robot_0,5.5,-1.7
robot_0,3.9,0.7
robot_0,3.7,1.3
robot_0,1.05,-1.5
robot_0,1.53,-2.31
robot_0,1.19,-1.31
robot_0,5.5,-1.7
robot_0,-1.24,0.23
robot_1,0.24,-0.05
robot_1,0.24,-0.05
robot_1,0.52,0.43
robot_1,0.24,-0.05
robot_1,0.52,0.43
robot_1,4.8,-0.91
robot_1,0.24,-0.05
robot_1,0.52,0.43
robot_1,4.8,-0.91
robot_1,3.63,1.89
robot_1,0.24,-0.05
robot_1,0.52,0.43
robot_1,4.8,-0.91
robot_1,3.63,1.89
robot_1,-1.5,0.8
robot_1,0.24,-0.05
robot_1,0.52,0.43
robot_1,4.8,-0.91
robot_1,3.63,1.89
robot_1,-1.5,0.8
robot_1,4.6,-0.5
robot_1,0.24,-0.05
robot_1,0.52,0.43
robot_1,4.8,-0.91
robot_1,3.63,1.89
robot_1,-1.5,0.8
robot_1,4.6,-0.5
robot_1,-1.95,0.85
