Topic,X,Y
robot_1,4.0,-0.2
robot_0,0.36,0.16
robot_0,0.36,0.16
robot_0,0.36,0.16
robot_0,0.31,-0.09
robot_0,0.36,0.16
robot_0,0.36,0.16
robot_0,0.31,-0.09
robot_0,0.36,0.16
robot_0,0.31,-0.09
robot_0,4.13,-0.53
robot_0,0.36,0.16
robot_0,0.36,0.16
robot_0,0.31,-0.09
robot_0,0.36,0.16
robot_0,0.31,-0.09
robot_0,4.13,-0.53
robot_0,0.36,0.16
robot_0,0.31,-0.09
robot_0,4.13,-0.53
robot_0,3.6,1.9
robot_0,0.36,0.16
robot_0,0.36,0.16
robot_0,0.31,-0.09
robot_0,0.36,0.16
robot_0,0.31,-0.09
robot_0,4.13,-0.53
robot_0,0.36,0.16
robot_0,0.31,-0.09
robot_0,4.13,-0.53
robot_0,3.6,1.9
robot_0,0.36,0.16
robot_0,0.31,-0.09
robot_0,4.13,-0.53
robot_0,3.6,1.9
robot_0,3.82,1.29
robot_1,4.0,-0.2
robot_1,4.0,-0.2
robot_1,3.55,-0.2
robot_0,0.36,0.16
robot_0,0.36,0.16
robot_0,0.31,-0.09
robot_0,0.36,0.16
robot_0,0.31,-0.09
robot_0,4.13,-0.53
robot_0,0.36,0.16
robot_0,0.31,-0.09
robot_0,4.13,-0.53
robot_0,3.6,1.9
robot_0,0.36,0.16
robot_0,0.31,-0.09
robot_0,4.13,-0.53
robot_0,3.6,1.9
robot_0,3.82,1.29
robot_0,0.36,0.16
robot_0,0.31,-0.09
robot_0,4.13,-0.53
robot_0,3.6,1.9
robot_0,3.82,1.29
robot_0,3.8,1.67
robot_1,4.0,-0.2
robot_1,4.0,-0.2
robot_1,3.55,-0.2
robot_1,4.0,-0.2
robot_1,3.55,-0.2
robot_1,5.66,-2.29
robot_0,0.36,0.16
robot_0,0.36,0.16
robot_0,0.31,-0.09
robot_0,0.36,0.16
robot_0,0.31,-0.09
robot_0,4.13,-0.53
robot_0,0.36,0.16
robot_0,0.31,-0.09
robot_0,4.13,-0.53
robot_0,3.6,1.9
