Topic,X,Y
robot_1,3.8,0.7
robot_0,0.22,-0.1
robot_0,0.22,-0.1
robot_0,0.22,-0.1
robot_0,0.86,0.39
robot_0,0.22,-0.1
robot_0,0.22,-0.1
robot_0,0.86,0.39
robot_0,0.22,-0.1
robot_0,0.86,0.39
robot_0,3.55,-0.4
robot_1,3.8,0.7
robot_1,3.8,0.7
robot_1,4.42,2.1
robot_0,0.22,-0.1
robot_0,0.22,-0.1
robot_0,0.86,0.39
robot_0,0.22,-0.1
robot_0,0.86,0.39
robot_0,3.55,-0.4
robot_0,0.22,-0.1
robot_0,0.86,0.39
robot_0,3.55,-0.4
robot_0,5.5,0.1
robot_0,0.22,-0.1
robot_0,0.86,0.39
robot_0,3.55,-0.4
robot_0,5.5,0.1
robot_0,5.5,0.1
robot_0,5.55,-0.75
robot_1,3.8,0.7
robot_1,3.8,0.7
robot_1,4.42,2.1
robot_1,3.8,0.7
robot_1,4.42,2.1
robot_1,4.33,1.68
robot_1,3.8,0.7
robot_1,3.8,0.7
robot_1,4.42,2.1
robot_1,3.8,0.7
robot_1,4.42,2.1
robot_1,4.33,1.68
robot_1,3.8,0.7
robot_1,4.42,2.1
robot_1,4.33,1.68
robot_1,2.61,0.17
robot_0,0.22,-0.1
robot_0,0.86,0.39
robot_0,3.55,-0.4
robot_0,5.5,0.1
robot_0,5.5,0.1
robot_0,5.55,-0.75
robot_0,5.5,0.1
robot_0,5.52,-1.24
robot_0,0.22,-0.1
robot_0,0.86,0.39
robot_0,3.55,-0.4
robot_0,5.5,0.1
robot_0,5.5,0.1
robot_0,5.55,-0.75
robot_0,5.5,0.1
robot_0,5.52,-1.24
robot_0,5.5,0.1
robot_0,4.72,-0.46
robot_0,0.22,-0.1
robot_0,0.86,0.39
robot_0,3.55,-0.4
robot_0,5.5,0.1
robot_0,5.5,0.1
robot_0,5.55,-0.75
robot_0,5.5,0.1
robot_0,5.52,-1.24
robot_0,5.5,0.1
robot_0,4.72,-0.46
robot_0,5.5,0.1
robot_0,5.15,1.4
robot_0,0.22,-0.1
robot_0,0.86,0.39
robot_0,3.55,-0.4
robot_0,5.5,0.1
robot_0,5.5,0.1
robot_0,5.55,-0.75
robot_0,5.5,0.1
robot_0,5.52,-1.24
robot_0,5.5,0.1
robot_0,4.72,-0.46
robot_0,5.5,0.1
robot_0,5.15,1.4
robot_0,0.22,-0.1
robot_0,0.86,0.39
robot_0,3.55,-0.4
robot_0,5.5,0.1
robot_0,5.5,0.1
robot_0,5.55,-0.75
robot_0,5.5,0.1
robot_0,5.52,-1.24
robot_0,5.5,0.1
robot_0,4.72,-0.46
robot_0,5.5,0.1
robot_0,5.15,1.4
robot_0,1.19,2.05
robot_1,3.8,0.7
robot_1,4.42,2.1
robot_1,4.33,1.68
robot_1,2.61,0.17
robot_1,4.33,1.68
robot_1,3.33,1.27
robot_0,0.22,-0.1
robot_0,0.86,0.39
robot_0,3.55,-0.4
robot_0,5.5,0.1
robot_0,5.5,0.1
robot_0,5.55,-0.75
robot_0,5.5,0.1
robot_0,5.52,-1.24
robot_0,5.5,0.1
robot_0,4.72,-0.46
robot_0,5.5,0.1
robot_0,5.15,1.4
