Topic,X,Y
robot_1,2.8,1.3
robot_0,3.55,0.35
robot_1,2.8,1.3
robot_1,2.8,1.3
robot_1,0.23,0.01
robot_0,3.55,0.35
robot_0,3.55,0.35
robot_0,3.6,-3.8
robot_1,2.8,1.3
robot_1,2.8,1.3
robot_1,0.23,0.01
robot_1,2.8,1.3
robot_1,0.23,0.01
robot_1,3.94,0.09
robot_0,3.55,0.35
robot_0,3.55,0.35
robot_0,3.6,-3.8
robot_0,3.55,0.35
robot_0,3.6,-3.8
robot_0,4.6,1.93
robot_1,2.8,1.3
robot_1,2.8,1.3
robot_1,0.23,0.01
robot_1,2.8,1.3
robot_1,0.23,0.01
robot_1,3.94,0.09
robot_1,2.8,1.3
robot_1,0.23,0.01
robot_1,3.94,0.09
robot_1,5.42,2.3
robot_0,3.55,0.35
robot_0,3.55,0.35
robot_0,3.6,-3.8
robot_0,3.55,0.35
robot_0,3.6,-3.8
robot_0,4.6,1.93
robot_0,3.55,0.35
robot_0,3.6,-3.8
robot_0,4.6,1.93
robot_0,3.76,0.47
robot_0,3.55,0.35
robot_0,3.55,0.35
robot_0,3.6,-3.8
robot_0,3.55,0.35
robot_0,3.6,-3.8
robot_0,4.6,1.93
robot_0,3.55,0.35
robot_0,3.6,-3.8
robot_0,4.6,1.93
robot_0,3.76,0.47
robot_0,3.55,0.35
robot_0,3.6,-3.8
robot_0,4.6,1.93
robot_0,3.76,0.47
robot_0,5.35,2.37
robot_1,2.8,1.3
robot_1,0.23,0.01
robot_1,3.94,0.09
robot_1,5.42,2.3
robot_1,0.23,0.01
robot_1,1.1,-3.7
robot_0,3.55,0.35
robot_0,3.55,0.35
robot_0,3.6,-3.8
robot_0,3.55,0.35
robot_0,3.6,-3.8
robot_0,4.6,1.93
robot_0,3.55,0.35
robot_0,3.6,-3.8
robot_0,4.6,1.93
robot_0,3.76,0.47
robot_0,3.55,0.35
robot_0,3.6,-3.8
robot_0,4.6,1.93
robot_0,3.76,0.47
robot_0,5.35,2.37
robot_0,3.55,0.35
robot_0,3.6,-3.8
robot_0,4.6,1.93
robot_0,3.76,0.47
robot_0,5.35,2.37
robot_0,4.33,1.65
robot_1,2.8,1.3
robot_1,0.23,0.01
robot_1,3.94,0.09
robot_1,5.42,2.3
robot_1,0.23,0.01
robot_1,1.1,-3.7
robot_1,2.8,1.3
robot_1,0.23,0.01
robot_1,3.94,0.09
robot_1,5.42,2.3
robot_1,0.23,0.01
robot_1,1.1,-3.7
robot_1,-2.01,0.76
robot_0,3.55,0.35
robot_0,3.55,0.35
robot_0,3.6,-3.8
robot_0,3.55,0.35
robot_0,3.6,-3.8
robot_0,4.6,1.93
robot_0,3.55,0.35
robot_0,3.6,-3.8
robot_0,4.6,1.93
robot_0,3.76,0.47
robot_0,3.55,0.35
robot_0,3.6,-3.8
robot_0,4.6,1.93
robot_0,3.76,0.47
robot_0,5.35,2.37
robot_0,3.55,0.35
robot_0,3.6,-3.8
robot_0,4.6,1.93
robot_0,3.76,0.47
robot_0,5.35,2.37
robot_0,4.33,1.65
robot_0,3.55,0.35
robot_0,3.6,-3.8
robot_0,4.6,1.93
robot_0,3.76,0.47
robot_0,5.35,2.37
robot_0,4.33,1.65
robot_0,5.2,2.2
robot_0,3.55,0.35
robot_0,3.55,0.35
robot_0,3.6,-3.8
robot_0,3.55,0.35
robot_0,3.6,-3.8
robot_0,4.6,1.93
robot_0,3.55,0.35
robot_0,3.6,-3.8
robot_0,4.6,1.93
robot_0,3.76,0.47
robot_0,3.55,0.35
robot_0,3.6,-3.8
robot_0,4.6,1.93
robot_0,3.76,0.47
robot_0,5.35,2.37
robot_0,3.55,0.35
robot_0,3.6,-3.8
robot_0,4.6,1.93
robot_0,3.76,0.47
robot_0,5.35,2.37
robot_0,4.33,1.65
robot_0,3.55,0.35
robot_0,3.6,-3.8
robot_0,4.6,1.93
robot_0,3.76,0.47
robot_0,5.35,2.37
robot_0,4.33,1.65
robot_0,5.2,2.2
robot_0,3.55,0.35
robot_0,3.6,-3.8
robot_0,4.6,1.93
robot_0,3.76,0.47
robot_0,5.35,2.37
robot_0,4.33,1.65
robot_0,5.2,2.2
robot_0,3.6,1.5
