Topic,X,Y
robot_1,3.7,1.9
robot_0,3.9,-0.2
robot_1,3.7,1.9
robot_1,3.7,1.9
robot_1,3.8,0.35
robot_0,3.9,-0.2
robot_0,3.9,-0.2
robot_0,2.05,2.06
robot_1,3.7,1.9
robot_1,3.7,1.9
robot_1,3.8,0.35
robot_1,3.7,1.9
robot_1,3.8,0.35
robot_1,5.3,-2.4
robot_1,3.7,1.9
robot_1,3.7,1.9
robot_1,3.8,0.35
robot_1,3.7,1.9
robot_1,3.8,0.35
robot_1,5.3,-2.4
robot_1,3.7,1.9
robot_1,3.8,0.35
robot_1,5.3,-2.4
robot_1,6.0,-2.0
robot_0,3.9,-0.2
robot_0,3.9,-0.2
robot_0,2.05,2.06
robot_0,3.9,-0.2
robot_0,2.05,2.06
robot_0,2.34,0.54
robot_1,3.7,1.9
robot_1,3.7,1.9
robot_1,3.8,0.35
robot_1,3.7,1.9
robot_1,3.8,0.35
robot_1,5.3,-2.4
robot_1,3.7,1.9
robot_1,3.8,0.35
robot_1,5.3,-2.4
robot_1,6.0,-2.0
robot_1,3.7,1.9
robot_1,3.8,0.35
robot_1,5.3,-2.4
robot_1,6.0,-2.0
robot_1,5.9,-3.9
robot_0,3.9,-0.2
robot_0,3.9,-0.2
robot_0,2.05,2.06
robot_0,3.9,-0.2
robot_0,2.05,2.06
robot_0,2.34,0.54
robot_0,3.9,-0.2
robot_0,2.05,2.06
robot_0,2.34,0.54
robot_0,3.22,-3.43
robot_1,3.7,1.9
robot_1,3.7,1.9
robot_1,3.8,0.35
robot_1,3.7,1.9
robot_1,3.8,0.35
robot_1,5.3,-2.4
robot_1,3.7,1.9
robot_1,3.8,0.35
robot_1,5.3,-2.4
robot_1,6.0,-2.0
robot_1,3.7,1.9
robot_1,3.8,0.35
robot_1,5.3,-2.4
robot_1,6.0,-2.0
robot_1,5.9,-3.9
robot_1,3.7,1.9
robot_1,3.8,0.35
robot_1,5.3,-2.4
robot_1,6.0,-2.0
robot_1,5.9,-3.9
robot_1,6.0,-3.9
robot_1,3.7,1.9
robot_1,3.7,1.9
robot_1,3.8,0.35
robot_1,3.7,1.9
robot_1,3.8,0.35
robot_1,5.3,-2.4
robot_1,3.7,1.9
robot_1,3.8,0.35
robot_1,5.3,-2.4
robot_1,6.0,-2.0
robot_1,3.7,1.9
robot_1,3.8,0.35
robot_1,5.3,-2.4
robot_1,6.0,-2.0
robot_1,5.9,-3.9
robot_1,3.7,1.9
robot_1,3.8,0.35
robot_1,5.3,-2.4
robot_1,6.0,-2.0
robot_1,5.9,-3.9
robot_1,6.0,-3.9
robot_1,3.7,1.9
robot_1,3.8,0.35
robot_1,5.3,-2.4
robot_1,6.0,-2.0
robot_1,5.9,-3.9
robot_1,6.0,-3.9
robot_1,5.9,-2.0
robot_1,3.7,1.9
robot_1,3.7,1.9
robot_1,3.8,0.35
robot_1,3.7,1.9
robot_1,3.8,0.35
robot_1,5.3,-2.4
robot_1,3.7,1.9
robot_1,3.8,0.35
robot_1,5.3,-2.4
robot_1,6.0,-2.0
robot_1,3.7,1.9
robot_1,3.8,0.35
robot_1,5.3,-2.4
robot_1,6.0,-2.0
robot_1,5.9,-3.9
robot_1,3.7,1.9
robot_1,3.8,0.35
robot_1,5.3,-2.4
robot_1,6.0,-2.0
robot_1,5.9,-3.9
robot_1,6.0,-3.9
robot_1,3.7,1.9
robot_1,3.8,0.35
robot_1,5.3,-2.4
robot_1,6.0,-2.0
robot_1,5.9,-3.9
robot_1,6.0,-3.9
robot_1,5.9,-2.0
robot_1,3.7,1.9
robot_1,3.8,0.35
robot_1,5.3,-2.4
robot_1,6.0,-2.0
robot_1,5.9,-3.9
robot_1,6.0,-3.9
robot_1,5.9,-2.0
robot_1,2.69,1.43
robot_0,3.9,-0.2
robot_0,2.05,2.06
robot_0,2.34,0.54
robot_0,3.22,-3.43
robot_0,3.22,-3.43
robot_0,5.3,-6.0
robot_1,3.7,1.9
robot_1,3.7,1.9
robot_1,3.8,0.35
robot_1,3.7,1.9
robot_1,3.8,0.35
robot_1,5.3,-2.4
robot_1,3.7,1.9
robot_1,3.8,0.35
robot_1,5.3,-2.4
robot_1,6.0,-2.0
