Topic,X,Y
robot_0,1.31,0.04
robot_1,3.8,0.7
robot_0,1.31,0.04
robot_0,1.31,0.04
robot_0,0.95,0.15
robot_0,1.31,0.04
robot_0,1.31,0.04
robot_0,0.95,0.15
robot_0,1.31,0.04
robot_0,0.95,0.15
robot_0,3.96,-0.18
robot_1,3.8,0.7
robot_1,3.8,0.7
robot_1,2.58,0.7
robot_0,1.31,0.04
robot_0,1.31,0.04
robot_0,0.95,0.15
robot_0,1.31,0.04
robot_0,0.95,0.15
robot_0,3.96,-0.18
robot_0,1.31,0.04
robot_0,0.95,0.15
robot_0,3.96,-0.18
robot_0,4.6,-0.32
robot_0,1.31,0.04
robot_0,0.95,0.15
robot_0,3.96,-0.18
robot_0,4.6,-0.32
robot_0,3.96,-0.18
robot_0,0.13,-0.11
robot_1,3.8,0.7
robot_1,3.8,0.7
robot_1,2.58,0.7
robot_1,3.8,0.7
robot_1,2.58,0.7
robot_1,2.53,0.88
robot_1,3.8,0.7
robot_1,3.8,0.7
robot_1,2.58,0.7
robot_1,3.8,0.7
robot_1,2.58,0.7
robot_1,2.53,0.88
robot_1,3.8,0.7
robot_1,2.58,0.7
robot_1,2.53,0.88
robot_1,5.5,2.1
robot_1,3.8,0.7
robot_1,3.8,0.7
robot_1,2.58,0.7
robot_1,3.8,0.7
robot_1,2.58,0.7
robot_1,2.53,0.88
robot_1,3.8,0.7
robot_1,2.58,0.7
robot_1,2.53,0.88
robot_1,5.5,2.1
robot_1,3.8,0.7
robot_1,2.58,0.7
robot_1,2.53,0.88
robot_1,5.5,2.1
robot_1,1.74,0.29
robot_0,1.31,0.04
robot_0,0.95,0.15
robot_0,3.96,-0.18
robot_0,4.6,-0.32
robot_0,3.96,-0.18
robot_0,0.13,-0.11
robot_0,3.96,-0.18
robot_0,-0.36,0.03
robot_0,1.31,0.04
robot_0,0.95,0.15
robot_0,3.96,-0.18
robot_0,4.6,-0.32
robot_0,3.96,-0.18
robot_0,0.13,-0.11
robot_0,3.96,-0.18
robot_0,-0.36,0.03
