Topic,X,Y
robot_0,0.19,-0.01
robot_1,3.7,0.35
robot_0,0.19,-0.01
robot_0,0.19,-0.01
robot_0,0.73,0.19
robot_0,0.19,-0.01
robot_0,0.19,-0.01
robot_0,0.73,0.19
robot_0,0.19,-0.01
robot_0,0.73,0.19
robot_0,2.95,2.05
robot_1,3.7,0.35
robot_1,3.7,0.35
robot_1,5.2,-0.43
robot_1,3.7,0.35
robot_1,3.7,0.35
robot_1,5.2,-0.43
robot_1,3.7,0.35
robot_1,5.2,-0.43
robot_1,3.82,-0.3
robot_0,0.19,-0.01
robot_0,0.19,-0.01
robot_0,0.73,0.19
robot_0,0.19,-0.01
robot_0,0.73,0.19
robot_0,2.95,2.05
robot_0,0.19,-0.01
robot_0,0.73,0.19
robot_0,2.95,2.05
robot_0,4.49,0.21
robot_1,3.7,0.35
robot_1,3.7,0.35
robot_1,5.2,-0.43
robot_1,3.7,0.35
robot_1,5.2,-0.43
robot_1,3.82,-0.3
robot_1,3.7,0.35
robot_1,5.2,-0.43
robot_1,3.82,-0.3
robot_1,4.0,1.5
robot_1,3.7,0.35
robot_1,3.7,0.35
robot_1,5.2,-0.43
robot_1,3.7,0.35
robot_1,5.2,-0.43
robot_1,3.82,-0.3
robot_1,3.7,0.35
robot_1,5.2,-0.43
robot_1,3.82,-0.3
robot_1,4.0,1.5
robot_1,3.7,0.35
robot_1,5.2,-0.43
robot_1,3.82,-0.3
robot_1,4.0,1.5
robot_1,4.07,-0.29
robot_0,0.19,-0.01
robot_0,0.19,-0.01
robot_0,0.73,0.19
robot_0,0.19,-0.01
robot_0,0.73,0.19
robot_0,2.95,2.05
robot_0,0.19,-0.01
robot_0,0.73,0.19
robot_0,2.95,2.05
robot_0,4.49,0.21
robot_0,0.19,-0.01
robot_0,0.73,0.19
robot_0,2.95,2.05
robot_0,4.49,0.21
robot_0,4.97,2.26
robot_1,3.7,0.35
robot_1,3.7,0.35
robot_1,5.2,-0.43
robot_1,3.7,0.35
robot_1,5.2,-0.43
robot_1,3.82,-0.3
robot_1,3.7,0.35
robot_1,5.2,-0.43
robot_1,3.82,-0.3
robot_1,4.0,1.5
robot_1,3.7,0.35
robot_1,5.2,-0.43
robot_1,3.82,-0.3
robot_1,4.0,1.5
robot_1,4.07,-0.29
robot_1,3.7,0.35
robot_1,5.2,-0.43
robot_1,3.82,-0.3
robot_1,4.0,1.5
robot_1,4.07,-0.29
robot_1,0.4,3.6
robot_0,0.19,-0.01
robot_0,0.19,-0.01
robot_0,0.73,0.19
robot_0,0.19,-0.01
robot_0,0.73,0.19
robot_0,2.95,2.05
robot_0,0.19,-0.01
robot_0,0.73,0.19
robot_0,2.95,2.05
robot_0,4.49,0.21
robot_0,0.19,-0.01
robot_0,0.73,0.19
robot_0,2.95,2.05
robot_0,4.49,0.21
robot_0,4.97,2.26
robot_0,0.19,-0.01
robot_0,0.73,0.19
robot_0,2.95,2.05
robot_0,4.49,0.21
robot_0,4.97,2.26
robot_0,3.09,0.8
robot_0,0.19,-0.01
robot_0,0.19,-0.01
robot_0,0.73,0.19
robot_0,0.19,-0.01
robot_0,0.73,0.19
robot_0,2.95,2.05
robot_0,0.19,-0.01
robot_0,0.73,0.19
robot_0,2.95,2.05
robot_0,4.49,0.21
robot_0,0.19,-0.01
robot_0,0.73,0.19
robot_0,2.95,2.05
robot_0,4.49,0.21
robot_0,4.97,2.26
robot_0,0.19,-0.01
robot_0,0.73,0.19
robot_0,2.95,2.05
